pid,fnm,lnm,hght,t,ddst,cx,cy,cz,cvx,cvy,cvz,cv,cax,cay,caz,ca,rt,dx,dy,dz,d
201156,Nick,Young,NA,0.292,25,0.3517238760091698,-0.10542936741206556,7.388254521770815,0.5506709816068818,0.08455761546677369,9.447601039612499,9.464013626575381,-82.46008033241363,37.284731926059905,-44.94037857760698,101.04184138229517,-0.39399999999999996,5.506709816068822e-4,8.455761546677376e-5,0.009447601039612508,0.009464013626575389
201156,Nick,Young,NA,0.293,25,0.35219214393573545,-0.10530818561015466,7.39765900141395,0.4682679265656238,0.12118180191089667,9.404479643134946,9.416910174696584,-82.40305504125787,36.62418644412295,-43.121396477552274,99.95523671624568,-0.39399999999999996,4.682679265656242e-4,1.2118180191089678e-4,0.009404479643134955,0.009416910174696593
201156,Nick,Young,NA,0.294,25,0.3525780658325516,-0.1051510401672816,7.407022178642706,0.3859218968161323,0.15714544287305496,9.36317722875656,9.372444623350052,-82.34602974949144,35.96364096215826,-41.30241437838574,98.89459803367949,-0.39399999999999996,3.8592189681613265e-4,1.571454428730551e-4,0.00936317722875657,0.009372444623350061
201156,Nick,Young,NA,0.295,25,0.35288169872490976,-0.10495859162892837,7.416345872439184,0.3036328923581852,0.19244853835323467,9.323693796477341,9.330621382507498,-82.28900445794704,35.30309548017968,-39.48343227921921,97.86076961535915,-0.39399999999999996,3.0363289235818547e-4,1.9244853835323483e-4,0.00932369379647735,0.009330621382507507
201156,Nick,Young,NA,0.296,25,0.3531030996381013,-0.10473150054057695,7.42563190178548,0.22140091319156044,0.22709108835142192,9.2860293462964,9.29144390001084,-82.23197916662468,34.64254999818722,-37.664450180940854,96.85460998563606,-0.39399999999999996,2.2140091319156063e-4,2.270910883514221e-4,0.00928602934629641,0.009291443900010849
201156,Nick,Young,NA,0.297,25,0.3532423255974176,-0.10447042744770932,7.434882085663698,0.13922595931625803,0.2610730928676306,9.250183878218179,9.254914629990626,-82.17495387530234,33.98200451620864,-35.845468078221614,95.87699023798409,-0.39399999999999996,1.3922595931625814e-4,2.610730928676308e-4,0.009250183878218188,0.009254914629990634
201156,Nick,Young,NA,0.298,25,0.3532994336281502,-0.10417603289580746,7.444098243055934,0.05710803073261101,0.29439455190186065,9.216157392235571,9.221035004695624,-82.11792858364696,33.32145903423003,-34.026485982607795,94.92879213054076,-0.39399999999999996,5.710803073261106e-5,2.943945519018609e-4,0.00921615739223558,0.009221035004695632
201156,Nick,Young,NA,0.299,25,0.35327448075559076,-0.1038489774303534,7.4532821929442905,-0.024952872559436103,0.32705546545405667,9.18394988835657,9.189805410082252,-82.06090329204704,32.66091355219599,-32.20750387900037,94.01090590610507,-0.39399999999999996,-2.4952872559436123e-5,3.2705546545405695e-4,0.00918394988835658,0.00918980541008226
201156,Nick,Young,NA,0.3,25,0.3531675240050303,-0.10348992159682911,7.4624357543108655,-0.10695675056043842,0.35905583352428794,9.15356136657496,9.161225165322154,-82.003878001002235,32.00036807023124,-30.388521781610194,93.12422788890618,-0.39399999999999996,-1.0695675056043852e-4,3.5905583352428827e-4,0.00915356136657497,0.009161225165322162
201156,Nick,Young,NA,0.301,25,0.3529786204017607,-0.10309952594071654,7.471560746137759,-0.1889036032696188,0.39039565611256843,9.124991826893405,9.135292506565472,-81.9468527091803,31.33982258828047,-28.569539681555487,92.26965777773839,-0.39399999999999996,-1.8890360326961897e-4,3.9039565611256877e-4,0.009124991826893414,0.00913529250656548
201156,Nick,Young,NA,0.302,25,0.35270782697107333,-0.10267845100749755,7.48065898740707,-0.27079343068736583,0.4210749332189952,9.098241269311016,9.11200457506925,-81.88982741774696,30.679277106426735,-26.750557582388954,91.4480957114472,-0.39399999999999996,-2.7079343068736605e-4,4.210749332189956e-4,0.009098241269311025,0.009112004575069258
201156,Nick,Young,NA,0.303,25,0.35235520073825954,-0.10222735734265437,7.489732297100897,-0.35262623281379046,0.45109366484317975,9.073309693826905,9.091357409904386,-81.83280212642455,30.018731624184532,-24.931575484110603,90.66043904762032,-0.39399999999999996,-3.526262328137908e-4,4.5109366484318014e-4,0.009073309693826914,0.009091357409904395
201156,Nick,Young,NA,0.304,25,0.3519207987286107,-0.10174690549166884,7.4987824942013415,-0.4344020096488373,0.48045185098552445,9.050197100444626,9.073345945349967,-81.77577683504676,29.358186142344675,-23.112593382279535,89.90757889854738,-0.39399999999999996,-4.344020096488377e-4,4.804518509855249e-4,0.009050197100444635,0.009073345945349975
201156,Nick,Young,NA,0.305,25,0.3514046779674188,-0.10123775600002294,7.507811397690505,-0.5161207611918956,0.5091494916459045,9.028903489163289,9.05796401304408,-81.71875154305827,28.697640660380028,-21.29361128133665,89.19039642601133,-0.39399999999999996,-5.161207611918961e-4,5.09149491645905e-4,0.009028903489163298,0.009057964013044088
201156,Nick,Young,NA,0.306,25,0.35080689547997457,-0.10070056941319863,7.516820826550483,-0.5977824874442422,0.537186586824306,9.009428859978454,9.04520434895595,-81.66172625234651,28.037095178401447,-19.47462918483465,88.5097589107706,-0.39399999999999996,-5.977824874442428e-4,5.371865868243064e-4,0.009009428859978463,0.009045204348955959
201156,Nick,Young,NA,0.307,25,0.35012750829157013,-0.10013600627667801,7.525812599763376,-0.6793871884044339,0.5645631365206177,8.991773212892788,9.035058605176967,-81.60470096019161,27.376549696311734,-17.655647085666345,87.86651561368825,-0.39399999999999996,-6.793871884044345e-4,5.645631365206183e-4,0.008991773212892795,0.009035058605176975
201156,Nick,Young,NA,0.308,25,0.34936657342749655,-0.0995447271359429,7.534788536311284,-0.7609348640735807,0.5912791407351176,8.975936547908063,9.027517366458113,-81.54767566914671,26.716004214499797,-15.836664984725232,87.26149348978582,-0.39399999999999996,-7.609348640735814e-4,5.912791407351181e-4,0.00897593654790807,0.009027517366458121
201156,Nick,Young,NA,0.309,25,0.3485241479130456,-0.09892739253647538,7.5437504551763075,-0.842425514450961,0.6173345994675139,8.961918865023392,9.022570171428972,-81.49065037738028,26.055458732396318,-14.017682884670522,86.69549274408226,-0.39399999999999996,-8.424255144509618e-4,6.173345994675145e-4,0.0089619188650234,0.009022570171428981
201156,Nick,Young,NA,0.31,25,0.34760028877350835,-0.09828466302375742,7.552700175340545,-0.9238591395372412,0.6427295127179594,8.949720164237888,9.020205538367259,-81.43362508628009,25.394913250445494,-12.198700785503991,86.1692823142025,-0.39399999999999996,-9.23859139537242e-4,6.4272951271796e-4,0.008949720164237895,0.009020205538367267
201156,Nick,Young,NA,0.311,25,0.34659505303417654,-0.09761719914327102,7.561639515786098,-1.0052357393318103,0.6674638804863986,8.939340445552439,9.020410995341265,-81.37659979456906,24.73436776843916,-10.379718685449282,85.68359529699325,-0.39399999999999996,-0.0010052357393318112,6.674638804863992e-4,0.008939340445552446,0.009020410995341274
201156,Nick,Young,NA,0.312,25,0.34550849772034165,-0.09692566144049816,7.570570295495065,-1.0865553138348907,0.6915377027728591,8.930779708967044,9.023173114513357,-81.31957450308029,24.073822286460466,-8.560736585394572,85.23912439558856,-0.39399999999999996,-0.0010865553138348916,6.915377027728598e-4,0.008930779708967052,0.009023173114513365
201156,Nick,Young,NA,0.313,25,0.34434067985729505,-0.09621071046092072,7.579494333449542,-1.167817863046593,0.7149509795774383,8.924037954477264,9.028477550362531,-81.26254921170221,23.413276804579144,-6.741754489780754,84.83651742447144,-0.39399999999999996,-0.001167817863046594,7.149509795774389e-4,0.00892403795447727,0.009028477550362539
201156,Nick,Young,NA,0.314,25,0.34309165647032797,-0.09547300675002074,7.588413448631634,-1.2490233869670841,0.7377037108999833,8.919115182091979,9.03630908157141,-81.20552392049112,22.752731322545053,-4.922772385285152,84.47637294412387,-0.39399999999999996,-0.0012490233869670853,7.37703710899984e-4,0.008919115182091986,0.009036309081571419
201156,Nick,Young,NA,0.315,25,0.3417614845847326,-0.0947132108532803,7.597329460023438,-1.3301718855953648,0.7597958967404388,8.916011391804084,9.046651656204748,-81.14849862828059,22.09218584045545,-3.103790287894978,84.15923608840868,-0.39399999999999996,-0.001330171885595366,7.597958967404395e-4,0.00891601139180409,0.009046651656204757
201156,Nick,Young,NA,0.316,25,0.3403502212257997,-0.09393198331618124,7.606244186607054,-1.411263358932878,0.7812275370990545,8.914726583615355,9.059488439951046,-81.09147333751314,21.43164035861565,-1.2848081887284468,83.88559464289129,-0.39399999999999996,-0.0014112633589328794,7.812275370990551e-4,0.008914726583615362,0.009059488439951054
201156,Nick,Young,NA,0.317,25,0.33885792341882093,-0.09312998468420562,7.61515944736458,-1.4922978069787916,0.8019986319756222,8.915260757526681,9.074801866988595,-81.03444804591346,20.77109487656768,0.5341739113262629,83.65587543170393,-0.39399999999999996,-0.0014922978069787929,8.019986319756228e-4,0.008915260757526688,0.009074801866988603
201156,Nick,Young,NA,0.318,25,0.33728464818908793,-0.09230787550283541,7.6240770612781175,-1.5732752297329942,0.8221091813702112,8.917613913537174,9.092573693157311,-80.97742275420254,20.110549394588986,2.353156010492794,83.47044109189048,-0.39399999999999996,-0.0015732752297329955,8.221091813702119e-4,0.008917613913537181,0.00909257369315732
201156,Nick,Young,NA,0.319,25,0.33563045256189195,-0.09146631631755249,7.632998847329766,-1.6541956271959852,0.8415591852829188,8.92178605164861,9.112785051056568,-80.92039746299099,19.450003912707665,4.172138111435682,83.32958726763067,-0.39399999999999996,-0.0016541956271959868,8.415591852829196e-4,0.008921786051648617,0.009112785051056576
201156,Nick,Young,NA,0.32,25,0.3338953935625246,-0.09060596767383908,7.641926624501624,-1.735058999367321,0.860348643713412,8.927777171858324,9.13541650667224,-80.86337217133581,18.789458430493163,5.991120209714035,83.23354028514251,-0.39399999999999996,-0.0017350589993673227,8.603486437134128e-4,0.008927777171858331,0.009135416506672248
201156,Nick,Young,NA,0.321,25,0.33207952821627734,-0.08972749011717693,7.6508622117757925,-1.8158653462472791,0.8784775566621487,8.935587274168093,9.1604481171794,-80.80634687995796,18.128912948736627,7.8101023097687445,83.18245535493658,-0.39399999999999996,-0.0018158653462472807,8.784775566621494e-4,0.0089355872741681,0.009160448117179407
201156,Nick,Young,NA,0.322,25,0.33018291354844154,-0.08883154419304809,7.659807428134371,-1.8966146678358036,0.8959459241288373,8.945216358578804,9.187859489511082,-80.74932158852437,17.468367466688658,9.629084410711632,83.17641532037074,-0.39399999999999996,-0.0018966146678358053,8.959459241288381e-4,0.008945216358578811,0.00918785948951109
201156,Nick,Young,NA,0.323,25,0.32820560658430886,-0.08791879044693462,7.6687640925594565,-1.9773069641326728,0.9127537461134642,8.95666442508513,9.217629839337075,-80.69229629686917,16.80782198462681,11.44806650632545,83.21542998904638,-0.39399999999999996,-0.0019773069641326746,9.127537461134649e-4,0.008956664425085137,0.009217629839337084
201156,Nick,Young,NA,0.324,25,0.3261476643491703,-0.0869898894243184,7.6777340240331515,-2.057942235138553,0.9289010226162234,8.969931473695063,9.249738050116328,-80.6352710058799,16.14727650275925,13.267048609932873,83.29943605731421,-0.39399999999999996,-0.0020579422351385546,9.289010226162242e-4,0.00896993147369507,0.009249738050116335
201156,Nick,Young,NA,0.325,25,0.3240091438683181,-0.08604550167068137,7.686719041537554,-2.1385204808522222,0.9443877536370318,8.985017504402386,9.284162731806314,-80.57824571366938,15.486731020808318,15.086030707323047,83.42829761241468,-0.39399999999999996,-0.002138520480852224,9.443877536370326e-4,0.008985017504402393,0.009284162731806322
201156,Nick,Young,NA,0.326,25,0.3217901021670431,-0.08508628773150564,7.695720964054765,-2.219041701274958,0.9592139391757228,9.00192251721065,9.320882278999687,-80.52122042273561,14.826185538691071,16.90501280826416,83.60180724148277,-0.39399999999999996,-0.0022190417012749597,9.592139391757237e-4,0.009001922517210659,0.009320882278999696
201156,Nick,Young,NA,0.327,25,0.3194905962706368,-0.08411290815227315,7.704741610566882,-2.2995058964063153,0.9733795792324909,9.020646512117194,9.359874928087786,-80.46419513135731,14.165640056768002,18.723994906544288,83.81968767309594,-0.39399999999999996,-0.0022995058964063175,9.733795792324917e-4,0.009020646512117203,0.009359874928087795
201156,Nick,Young,NA,0.328,25,0.3171106832043909,-0.08312602347846587,7.713782800056006,-2.3799130662459067,0.9868846738072803,9.041189489123793,9.401118813233149,-80.40716983959132,13.505094574789421,20.542977006599,84.08159397502254,-0.39399999999999996,-0.002379913066245909,9.868846738072812e-4,0.009041189489123802,0.009401118813233158
201156,Nick,Young,NA,0.329,25,0.31465041999359705,-0.08212629425556581,7.722846351504235,-2.4602632107938427,0.9997292229000634,9.063551448229559,9.4445920208450591,-80.35014454793591,12.844549092783087,22.36195910576553,84.38711622824327,-0.39399999999999996,-0.002460263210793845,9.997292229000643e-4,0.009063551448229568,0.009444592020845067
201156,Nick,Young,NA,0.33,25,0.31210986366354615,-0.08111438102905491,7.731934083893672,-2.5405563300509004,1.0119132265108957,9.087732389437155,9.490272642351988,-80.29311925705765,12.184003610832262,24.180941207596597,84.73578265232523,-0.39399999999999996,-0.0025405563300509026,0.0010119132265108965,0.009087732389437164,0.009490272642351995
201156,Nick,Young,NA,0.331,25,0.30948907123952996,-0.08009094434441516,7.741047816206414,-2.6207924240161917,1.0234366846397494,9.113732312741254,9.53813882503034,-80.23609396529123,11.523458128853681,25.999923304098594,85.12706311081979,-0.39399999999999996,-0.002620792424016194,0.0010234366846397502,0.009113732312741263,0.009538138825030348
