feature,importance_mean,importance_std
angle_f153_left_knee_angle,0.6341907350346446,0.05902045306253546
phase_propulsion_right_wrist_vel_max,0.5584445683285594,0.04172192801993982
depth_f102_right_elbow_y,0.44492905419319867,0.06418715543268207
depth_f102_right_wrist_vel_mag,0.4341421900317073,0.05346206415771876
right_knee_vel_min,0.41210541408509016,0.03761901818131418
knee_extension_rate_max,0.4082378072664142,0.06569321086378171
phase_propulsion_right_elbow_vel_max,0.4022535471245646,0.034022941379917106
set_point_height,0.343272197060287,0.054909942723707104
depth_f102_left_wrist_vel_mag,0.33149000983685256,0.040442835705492286
angle_f153_right_small_toe_vz,0.32451121788471937,0.031750401039912744
phase_follow_right_wrist_vel_max,0.31352956127375364,0.035014050860559684
phase_follow_right_knee_z_mean,0.2975857762619853,0.03793488676680115
lr_elbow_deviation_f153,0.2909755019471049,0.028904037114294793
lr_f237_right_elbow_z,0.2764279780909419,0.0321553742471172
depth_f102_right_shoulder_y,0.26790171694010495,0.03281737259682892
phase_follow_mid_hip_z_mean,0.2598895771428943,0.03796340505738313
angle_f153_right_knee_angle,0.2302904872223735,0.025037936385708386
right_wrist_vel_mean,0.22750304769724608,0.01569780946310326
phase_follow_right_elbow_vel_mean,0.22096977811306714,0.027391839568444702
depth_f102_left_first_finger_mcp_vel_mag,0.21906056832522153,0.0224013688995332
depth_f102_left_thumb_vel_mag,0.2190605504438281,0.022401362065435894
depth_f102_right_shoulder_vel_mag,0.20888793598860503,0.0330294761666943
angle_f153_left_small_toe_z,0.2075429318472743,0.020983280618969456
right_elbow_vel_release_mean,0.2013222886249423,0.02458119816815381
guide_hand_vx,0.19579854141920805,0.03056333174752845
jerk_at_release,0.19033930879086255,0.023337197052075973
angle_f153_left_heel_vz,0.17632121723145247,0.021559318556338646
right_elbow_z_max,0.16482593547552823,0.013119755368519701
wrist_snap_angle,0.15811337810009718,0.019576575497218196
right_knee_z_q75,0.1567642657086253,0.01920651767707948
phase_propulsion_mid_hip_vel_max,0.15130636971443892,0.013434691663718412
phase_setup_mid_hip_z_mean,0.1503262532874942,0.021479065055856773
angle_f153_left_small_toe_vz,0.1477712346240878,0.022270898968719515
phase_setup_right_elbow_vel_mean,0.1433218015357852,0.019873934959520615
right_knee_vel_max_time,0.14039997439831495,0.015520558986827577
right_knee_z_q25,0.13913306426256894,0.014712850813557077
right_elbow_vel_prep_mean,0.13753675874322652,0.019184257655953704
depth_f102_right_elbow_x,0.13704545926302672,0.025615584607379525
phase_load_right_knee_z_range,0.1353292314335704,0.014365695036589134
arm_extension_angle,0.1349255269393325,0.014272485652347226
right_wrist_z_q75,0.1328673204407096,0.01307815622420006
phase_setup_right_elbow_z_range,0.12861725445836783,0.015648919475417515
angle_f153_left_hip_y,0.12309940364211798,0.01444449821819494
left_wrist_z_q25,0.12308323215693236,0.017768401857958638
acceleration_at_release,0.12035195212811231,0.010466993346334524
angle_f153_right_hip_z,0.12007935550063849,0.011812145385308044
mid_hip_z_energy,0.11430728044360876,0.013273099628840487
mid_hip_z_mean,0.11427569966763258,0.013826321824912622
right_hip_z_q25,0.11248905044049025,0.009921131718372563
right_wrist_z_range,0.11124021243304014,0.007095486908038515
wrist_jerk_max,0.10807207655161619,0.010750774102820828
phase_follow_right_wrist_vel_mean,0.107706662081182,0.018049659676162795
right_wrist_vel_release_mean,0.10653373803943396,0.017875915809700764
phase_load_right_elbow_z_range,0.10303756054490805,0.012119925165442113
phase_propulsion_right_wrist_vel_mean,0.10108456369489431,0.007205939071200384
right_wrist_vel_prop_mean,0.10089374836534262,0.0071896862781813346
wrist_vy_release,0.09654321279376746,0.006397339690931165
angle_f153_left_big_toe_z,0.09549299385398627,0.012359976551837196
phase_propulsion_mid_hip_z_range,0.0931226348504424,0.01570884009845922
trajectory_straightness,0.09022924955934286,0.009506684278560315
angle_window_right_ankle_z_std,0.0900813115760684,0.010404484020470244
angle_f153_mid_hip_y,0.08914996739476919,0.010480534472401116
depth_f102_left_third_finger_mcp_z,0.08872434850782156,0.012084272587482727
shoulder_elevation_rate,0.08723108675330878,0.007272694298453807
phase_propulsion_right_elbow_z_mean,0.0845101473852992,0.013287121914972472
right_elbow_vel_mean,0.08449031841009855,0.007357960630290973
phase_load_right_wrist_z_range,0.08278306405991316,0.009986074120823916
depth_f102_right_shoulder_z,0.0818084804341197,0.009404030154828791
depth_f102_left_second_finger_pip_vel_mag,0.0793831093236804,0.00673789365247505
phase_setup_right_elbow_z_mean,0.07877555694431067,0.011964574485691121
depth_f102_right_elbow_z,0.07637492772191763,0.014835383920657924
phase_load_right_knee_z_mean,0.07630979400128127,0.008968444787817215
mid_hip_z_q25,0.07585359793156385,0.007207355602500539
phase_follow_mid_hip_vel_mean,0.07578887399286031,0.008092789807391225
angle_f153_right_knee_x,0.07449921425431967,0.010251733635132283
phase_propulsion_right_knee_vel_max,0.07394051309674979,0.0058511507582853966
left_wrist_z_q75,0.07335523050278425,0.007531974105162795
right_shoulder_z_std,0.07306161355227232,0.0077150158006976865
angle_f153_right_small_toe_z,0.0707881698384881,0.013518950834294958
depth_window_right_wrist_y_std,0.0707538416609168,0.006772699993563185
right_wrist_z_min,0.0705439617857337,0.005375820488088744
right_knee_vel_prep_mean,0.06930239330977202,0.009527867860053876
depth_f102_left_second_finger_mcp_y,0.067933270893991,0.00747870485345256
phase_setup_right_knee_vel_mean,0.06762684639543295,0.009346917090767421
depth_f102_left_third_finger_mcp_y,0.06741875689476728,0.00797853659427346
lr_f237_right_hip_z,0.06359643843024969,0.0062393513436258125
right_knee_z_min,0.06239388193935156,0.007530790215550516
angle_f153_mid_hip_z,0.06111218836158514,0.006157757440130475
angle_f153_right_hip_y,0.060681008361279966,0.007224277579204247
angle_f153_right_big_toe_y,0.0598938113078475,0.007692255791804089
right_wrist_vel_min,0.05953944232314825,0.010482321611243146
lr_f237_left_hip_x,0.05908996444195509,0.003974932589360353
right_knee_z_std,0.05747620072215796,0.007506869727215608
wrist_jerk_mean,0.054424801655113694,0.0068676059380232655
left_wrist_z_mean,0.05431887898594141,0.003908021798324443
lr_f237_mid_hip_x,0.05423424039036036,0.004714383417643316
right_elbow_vel_min,0.05414585079997778,0.007485200760962065
wrist_vel_smoothness,0.05348098147660494,0.00578803171669121
release_vy,0.053447944857180116,0.00631522172793802
release_frame_detected,0.05327831264585257,0.006436750390874129
