feature,importance_mean,importance_std
phase_setup_mid_hip_z_range,0.34232484865933654,0.034599589757993376
angle_f153_right_small_toe_z,0.2832988740876317,0.047238426895054454
knee_extension_rate_max,0.2705794068053365,0.043302710503459775
phase_load_right_wrist_vel_max,0.2701089413836598,0.0357986612909578
lr_elbow_deviation_f153,0.25227525401860473,0.02216209130381507
depth_f102_right_elbow_y,0.25037609953433276,0.034155494638751796
angle_f153_left_small_toe_z,0.24487705547362565,0.025084989024132365
right_wrist_z_min,0.2167312206700444,0.014344048736346175
right_wrist_z_range,0.18870895076543093,0.014779486300340405
left_wrist_z_q25,0.17869017291814088,0.022915218165019714
angle_f153_left_small_toe_vz,0.16197724211961032,0.020430287168801683
depth_f102_right_wrist_vel_mag,0.15557068157941104,0.018415379895892082
mid_hip_z_max,0.15389220062643288,0.02228935462485344
lr_elbow_deviation_mean,0.1525778817012906,0.01513845476764568
wrist_snap_angle,0.14791268575936556,0.01890585385259654
right_elbow_z_q25,0.1363248424604535,0.00977707708816584
right_wrist_vel_mean,0.13369766492396593,0.009136958220908013
phase_propulsion_right_elbow_vel_max,0.13234556708484888,0.012138311394077063
depth_f102_left_second_finger_pip_vel_mag,0.11521124038845301,0.008062532120289262
phase_setup_right_elbow_vel_max,0.11401705686002969,0.015618385053722702
angle_f153_left_knee_angle,0.1080854395404458,0.011438704723856049
phase_setup_right_knee_z_range,0.10591713730245829,0.01019632259499458
phase_setup_right_wrist_z_mean,0.09866863507777453,0.016071665635092075
right_hip_z_q25,0.09849824104458094,0.00991901408712237
phase_propulsion_mid_hip_vel_mean,0.0983187073841691,0.017305747824826103
phase_load_right_elbow_z_mean,0.09785530064254999,0.009551957708877507
depth_f102_right_shoulder_z,0.09575162921100855,0.012933668081835067
depth_f102_left_wrist_vel_mag,0.09196461904793977,0.01157133735739012
angle_window_left_knee_z_std,0.09130152780562639,0.01341967518223436
depth_f102_left_third_finger_mcp_z,0.09097513053566217,0.012776812649264913
arm_extension_angle,0.08877301681786776,0.007727297614158008
release_wrist_x,0.0857809679582715,0.010271459057879675
shoulder_rotation,0.08483213800936937,0.010248177361622339
angle_f153_right_big_toe_y,0.08039279151707887,0.012027655126267089
right_knee_z_mean,0.07856754120439291,0.011850897757298171
phase_load_right_knee_z_range,0.0782788636162877,0.008649277520313853
release_vy,0.07633537594228983,0.008042207985735048
shoulder_elevation_rate,0.07520089913159608,0.005516988818097293
right_hip_z_max,0.07507359739392996,0.011282614249750272
angle_f153_right_heel_vz,0.07414318043738603,0.009753895240904503
right_shoulder_z_q25,0.06909241285175086,0.007808795164279134
mid_hip_z_q25,0.06737156752496958,0.007202416447699027
right_wrist_vel_prop_mean,0.06706013809889555,0.005915725262630886
phase_propulsion_right_wrist_vel_mean,0.06700929086655379,0.005910522855096474
right_knee_z_max,0.06661166567355395,0.010104881253461382
phase_follow_mid_hip_z_range,0.06641398724168539,0.00496428558677072
guide_hand_vx,0.06408883463591337,0.010871625532140558
phase_setup_right_elbow_z_range,0.06306461710482836,0.00910228348471717
phase_propulsion_right_knee_z_mean,0.06178902555257082,0.008964268286834156
angle_f153_right_small_toe_y,0.061465576849877836,0.009664693389601593
mid_hip_z_min,0.05881160255521536,0.0036916189260662135
right_elbow_z_q75,0.05851307678967714,0.007092039624803684
right_wrist_z_q25,0.05723664630204439,0.005451179719207384
phase_setup_mid_hip_z_mean,0.0560828210785985,0.007207271433267658
right_elbow_vel_mean,0.05561116877943277,0.004305139263382224
right_elbow_z_min,0.05558891464024782,0.007702201242022929
angle_f153_right_knee_angle,0.054771008901298046,0.007263169306115341
mid_hip_z_mean,0.050674316845834254,0.006638611250540883
lr_f237_right_second_finger_pip_z,0.050048642046749595,0.005127135374264155
phase_propulsion_right_elbow_z_mean,0.04974903967231512,0.007208762944950304
right_wrist_vel_release_mean,0.04887103494256735,0.007024925925216926
phase_follow_right_wrist_vel_mean,0.048539699800312516,0.00698891092307776
depth_f102_right_wrist_z,0.048112781904637816,0.008600993906770289
lr_f237_right_first_finger_mcp_z,0.04685953017324209,0.005415099175016937
phase_propulsion_right_elbow_z_range,0.04375951122492552,0.005453683232194325
phase_propulsion_right_wrist_vel_max,0.040959298796951774,0.004255218015410652
right_knee_vel_min,0.04015303459018469,0.0040750103723200285
depth_f102_left_wrist_z,0.03940022867172956,0.005437330374959864
acceleration_at_release,0.038635225407779215,0.004238497008820495
right_shoulder_z_std,0.03862494844943285,0.003987389709656809
angle_window_right_ankle_z_std,0.03670428711920977,0.004762474646330733
depth_f102_left_first_finger_cmc_z,0.03665632214397192,0.006702656720940209
neck_z_mean,0.03537652641534805,0.005455098909189537
wrist_x_release,0.03484664801508188,0.00470449960498308
right_wrist_z_std,0.034833486936986444,0.006455213268847432
lateral_offset,0.03428159542381763,0.005442111316907163
phase_follow_right_knee_z_mean,0.033663108199834826,0.004183555639985231
phase_setup_right_elbow_z_mean,0.03362771049141884,0.005344785061611162
phase_load_mid_hip_z_range,0.03355582170188427,0.005694669052888605
phase_propulsion_mid_hip_z_mean,0.03240133803337812,0.004745517742299482
angle_f153_right_heel_y,0.03230341449379921,0.0041973466152753465
lr_f237_right_second_finger_dip_z,0.03213135171681643,0.003950358665083312
phase_propulsion_right_elbow_vel_mean,0.03207814861088991,0.003754550622617551
hip_lateral_range,0.03172662537544966,0.005500196165639256
right_elbow_vel_prop_mean,0.031579197570681575,0.0036962808611224677
right_hip_z_q75,0.03137500323355198,0.0037052246035614257
right_elbow_z_range,0.031106979958713053,0.004426419351063274
lr_hip_x_std,0.030554435774683954,0.004271177809202764
lr_f237_right_elbow_z,0.030452518723905087,0.0043651050406912075
angle_window_left_knee_z_mean,0.02906813956797123,0.004114788038630294
angle_f153_left_heel_vz,0.028430966846644878,0.004374724864534272
lr_elbow_deviation_f237,0.028234679996967316,0.0041868960989930055
right_knee_z_energy,0.027846975065767766,0.0031747882031849424
right_elbow_vel_release_mean,0.027837619371712207,0.003148114192041776
jerk_at_release,0.027311911433935167,0.0030712620134120266
phase_follow_right_elbow_vel_mean,0.0269487077370286,0.0031561695158345113
angle_f153_left_knee_z,0.026893234066665172,0.003718838025093149
angle_f153_left_knee_vz,0.026703556440770625,0.004256069615109623
phase_load_right_knee_z_mean,0.026662482321262358,0.004118960775517163
right_shoulder_z_max,0.025992432609200478,0.003247880054579986
phase_load_right_elbow_vel_max,0.025669682770967484,0.004499980146823907
mid_hip_z_q75,0.02501881178468466,0.004541915770808256
angle_window_right_knee_z_std,0.024505699798464776,0.004255080097134446
right_knee_vel_mean,0.024475414119660855,0.0027988832862425976
right_knee_vel_load_mean,0.02398915383964777,0.0035287822287779214
phase_load_right_knee_vel_mean,0.023943459801375865,0.0035234584638320545
right_hip_z_min,0.02379838079214096,0.0026001281776087764
lr_hip_x_range,0.02374099399894476,0.004092641317197338
phase_follow_right_wrist_vel_max,0.02364975642412901,0.003321339705995879
neck_z_q25,0.023622500151395796,0.0030303549825143818
set_position_stability,0.02274971641600132,0.0030916401161226775
depth_f102_left_second_finger_mcp_vel_mag,0.02213025074452162,0.002255180619202119
phase_setup_mid_hip_vel_max,0.021703220531344415,0.0026895527230817707
right_elbow_vel_max,0.02124888841062784,0.0010298159462175638
lr_hip_x_follow,0.02108201924711466,0.0026646507883245556
depth_f102_left_thumb_vel_mag,0.020149982534348965,0.0021416804535817086
depth_f102_left_first_finger_mcp_vel_mag,0.020149973779916765,0.0021416739875519454
depth_f102_left_first_finger_cmc_x,0.020079980976879595,0.002647045849416408
angle_f153_right_ankle_vz,0.020055623538792134,0.0031335753431393355
right_elbow_vel_range,0.019764384627342223,0.0009699107275796335
depth_f102_left_second_finger_pip_z,0.01947792563587427,0.003820951414662362
depth_f102_left_third_finger_pip_y,0.01943657621741295,0.002728536370845793
neck_z_std,0.019420329108834268,0.001775522808652918
angle_f153_right_hip_z,0.019081645645201206,0.00120148477797036
wrist_vel_smoothness,0.018985047563910486,0.0024034865737287297
phase_setup_right_wrist_z_range,0.01851811483502388,0.0022373052549556622
lr_f237_right_third_finger_pip_z,0.018404087238013744,0.0026229254603031406
right_wrist_vel_std,0.018382758274674414,0.0023239386097296598
angle_f153_right_ankle_y,0.01819919776171446,0.0026401932664209347
phase_propulsion_mid_hip_vel_max,0.018020789697766305,0.0017242606171080864
hip_vertical_velocity_max,0.017948816157877447,0.0011723768029899644
depth_f102_right_shoulder_x,0.017826264537870885,0.0023093740262643725
angle_f153_left_big_toe_z,0.017556197568774225,0.003456934405217608
right_knee_z_std,0.017495591565966605,0.0025950424259563575
phase_setup_right_wrist_vel_mean,0.01734390500932932,0.0028550571960749096
depth_f102_left_wrist_x,0.016903969272971154,0.002237985717287797
depth_f102_right_wrist_y,0.016677716746926308,0.002538138356844546
right_wrist_z_q75,0.01620069295167923,0.0020681115701507093
angle_f153_left_ankle_vz,0.01599375009536743,0.0031220507132637253
right_wrist_vel_prep_mean,0.015912532433867456,0.0026788156904393144
release_vz,0.01572257075458765,0.002334308065164611
mid_hip_z_energy,0.015618476644158363,0.002079885609274944
phase_follow_right_elbow_vel_max,0.014813433215022088,0.0017073799149875395
angle_f153_left_hip_y,0.014441694505512715,0.0020551447198010188
lr_f237_right_third_finger_dip_z,0.014363334327936173,0.0019303092164634978
depth_f102_left_first_finger_cmc_vel_mag,0.01367498142644763,0.0014464981896035757
left_wrist_z_q75,0.013602586928755045,0.001848532257582727
lr_f237_right_ankle_y,0.013389284908771514,0.0021583219880718695
elbow_alignment,0.013005657866597176,0.0016749132162498924
right_knee_vel_prep_mean,0.01297277957201004,0.0022531356300892645
phase_propulsion_right_wrist_z_mean,0.012657977733761072,0.0022281058347030664
