player,feature_type,config,r2,mse
2,arm_vector,arm_vector_f170,-0.02591252833404356,4.3260896923562875
2,full_arm_xyz,full_arm_xyz_f110,0.12145318616573597,3.7046748242296004
2,full_arm_xyz,full_arm_xyz_f120,0.12476037891042435,3.6907289837721637
2,full_arm_xyz,full_arm_xyz_f130,0.02212772197107027,4.123512546719267
2,full_arm_xyz,full_arm_xyz_f140,-0.015765988141301923,4.283303546628855
2,full_arm_xyz,full_arm_xyz_f150,-0.09339777635180613,4.610662916459357
2,full_arm_xyz,full_arm_xyz_f160,-0.016181986494638645,4.285057737301748
2,full_arm_xyz,full_arm_xyz_f170,-0.038886496786388,4.380798597492465
2,both_wrists_xyz,both_wrists_xyz_f100,0.0792856318892059,3.8824878607891593
2,both_wrists_xyz,both_wrists_xyz_f110,0.09953980455633304,3.7970796362256585
2,both_wrists_xyz,both_wrists_xyz_f120,0.06328010980322452,3.9499802855374804
2,both_wrists_xyz,both_wrists_xyz_f130,0.014809577104685667,4.1543718550903685
2,both_wrists_xyz,both_wrists_xyz_f140,-0.011558445411283813,4.265561091271538
2,both_wrists_xyz,both_wrists_xyz_f150,-0.09889626053178668,4.633849041082695
2,both_wrists_xyz,both_wrists_xyz_f160,-0.10225439328411445,4.648009686443953
2,y_axis_key,y_axis_key_f100,-0.01084733822909012,4.262562479434674
2,y_axis_key,y_axis_key_f110,0.05430193556218499,3.987839640957783
2,y_axis_key,y_axis_key_f120,-0.04847127722201017,4.42121590277031
2,y_axis_key,y_axis_key_f130,-0.025397300531129874,4.32391706883738
2,y_axis_key,y_axis_key_f140,0.005858402086549419,4.192117359615319
2,y_axis_key,y_axis_key_f150,-0.048662470380700595,4.422022130133965
2,y_axis_key,y_axis_key_f160,0.011645931868475956,4.16771238137175
2,y_axis_key,y_axis_key_f170,0.07309395461760959,3.9085970567325465
2,y_axis_key,y_axis_key_f180,-0.06781381005562714,4.502779905162849
2,temporal_change,temporal_change_prep80_rel150,-0.08995973244089162,4.596165300030958
2,temporal_change,temporal_change_prep80_rel160,-0.0751396892337064,4.533671827743422
2,temporal_change,temporal_change_prep80_rel170,-0.00704280459648432,4.246519441380577
2,temporal_change,temporal_change_prep100_rel150,-0.026338389647907468,4.327885473370164
2,temporal_change,temporal_change_prep100_rel160,-0.029522823719521085,4.341313662453269
2,temporal_change,temporal_change_prep100_rel170,0.011524491976273143,4.168224471682951
2,temporal_change,temporal_change_prep120_rel150,-0.09286867306899627,4.60843178252275
2,temporal_change,temporal_change_prep120_rel160,-0.08821364015265143,4.588802341063759
2,temporal_change,temporal_change_prep120_rel170,-0.029376022512936473,4.340694628014083
3,right_wrist_xyz,right_wrist_xyz_f100,-0.06746990587340518,2.8304888263619965
3,right_wrist_xyz,right_wrist_xyz_f110,-0.06310976294607706,2.818927530095714
3,right_wrist_xyz,right_wrist_xyz_f120,-0.06117357402684198,2.813793557632915
3,right_wrist_xyz,right_wrist_xyz_f130,-0.04751925168863402,2.777587940409242
3,right_wrist_xyz,right_wrist_xyz_f140,-0.15980035623756228,3.0753110050958212
3,right_wrist_xyz,right_wrist_xyz_f150,-0.06455699046391983,2.8227649790916236
3,right_wrist_xyz,right_wrist_xyz_f160,-0.06452152571341596,2.8226709412368054
3,right_wrist_xyz,right_wrist_xyz_f170,-0.06264673669716281,2.8176997759298557
3,left_wrist_xyz,left_wrist_xyz_f100,-0.046411067277349005,2.774649493548649
3,left_wrist_xyz,left_wrist_xyz_f110,-0.03232932989374393,2.7373105483467737
3,left_wrist_xyz,left_wrist_xyz_f120,0.01058500682697816,2.6235194710429557
3,left_wrist_xyz,left_wrist_xyz_f130,0.03023426561862541,2.5714177610555935
3,left_wrist_xyz,left_wrist_xyz_f140,-0.07699432276942253,2.8557436419342754
3,left_wrist_xyz,left_wrist_xyz_f150,-0.058919114946173634,2.807815664296333
3,left_wrist_xyz,left_wrist_xyz_f160,-0.22585830007479935,3.250469359345409
3,left_wrist_xyz,left_wrist_xyz_f170,-0.11764110161806829,2.963522093322621
3,right_elbow_xyz,right_elbow_xyz_f100,-0.06355808499253568,2.820116294796368
3,right_elbow_xyz,right_elbow_xyz_f110,-0.0666104093734059,2.828209797017788
3,right_elbow_xyz,right_elbow_xyz_f120,-0.04041766769302635,2.758757475926412
3,right_elbow_xyz,right_elbow_xyz_f130,-0.021908705154653596,2.7096793601273985
3,right_elbow_xyz,right_elbow_xyz_f140,-0.19652276792429646,3.172683657368693
3,right_elbow_xyz,right_elbow_xyz_f150,-0.09474278867874619,2.90280523511362
3,right_elbow_xyz,right_elbow_xyz_f160,-0.05699786052053346,2.802721291935621
3,right_elbow_xyz,right_elbow_xyz_f170,-0.06069362527940547,2.8125209319978772
3,arm_vector,arm_vector_f120,0.015110226715316033,2.611520458930018
3,arm_vector,arm_vector_f130,-0.041423681023672776,2.761425007325563
3,arm_vector,arm_vector_f135,-0.042063795285914196,2.7631223256826427
3,arm_vector,arm_vector_f140,-0.11183663451613879,2.9481310465262673
3,arm_vector,arm_vector_f150,-0.12338113528873551,2.9787422893003916
3,arm_vector,arm_vector_f160,-0.1338536945947968,3.0065111865181224
3,arm_vector,arm_vector_f170,-0.16741974009178495,3.0955144607103326
3,full_arm_xyz,full_arm_xyz_f110,-0.0006193251208899131,2.6532287267426216
3,full_arm_xyz,full_arm_xyz_f120,-0.05744342475655473,2.8039027440632602
3,full_arm_xyz,full_arm_xyz_f130,-0.10499566635194335,2.929991627472191
3,full_arm_xyz,full_arm_xyz_f140,-0.2757183376192507,3.382677563412846
3,full_arm_xyz,full_arm_xyz_f150,-0.2549942297684977,3.3277257981357895
3,full_arm_xyz,full_arm_xyz_f160,-0.2603508761360267,3.3419294095037912
3,full_arm_xyz,full_arm_xyz_f170,-0.14724585226193043,3.042021651430653
3,both_wrists_xyz,both_wrists_xyz_f100,-0.07162592918452027,2.8415088818028913
3,both_wrists_xyz,both_wrists_xyz_f110,-0.06211427147121973,2.8162878983076713
3,both_wrists_xyz,both_wrists_xyz_f120,0.06562425049687348,2.477578153763769
3,both_wrists_xyz,both_wrists_xyz_f130,-0.03360310296874336,2.7406880678780214
3,both_wrists_xyz,both_wrists_xyz_f140,-0.21277313676215703,3.2157729165288296
3,both_wrists_xyz,both_wrists_xyz_f150,-0.09487413140264045,2.903153501711452
3,both_wrists_xyz,both_wrists_xyz_f160,-0.2567148679202731,3.3322882190865024
3,y_axis_key,y_axis_key_f100,-0.040369719092116396,2.758630336061983
3,y_axis_key,y_axis_key_f110,-0.057456146294555976,2.803936476322098
3,y_axis_key,y_axis_key_f120,-0.005244456496576566,2.6654926628098643
3,y_axis_key,y_axis_key_f130,-0.05512557314207478,2.797756759937757
3,y_axis_key,y_axis_key_f140,-0.05005313581660964,2.7843067534381323
3,y_axis_key,y_axis_key_f150,-0.03045333662421923,2.7323361898580676
3,y_axis_key,y_axis_key_f160,-0.07532641756720926,2.8513210469624455
3,y_axis_key,y_axis_key_f170,-0.0876054518378111,2.8838799688676184
3,y_axis_key,y_axis_key_f180,-0.08737068612880527,2.8832574672753037
3,temporal_change,temporal_change_prep80_rel150,-0.056567663820213054,2.8015805881586857
3,temporal_change,temporal_change_prep80_rel160,-0.08768599150428247,2.884093526762573
3,temporal_change,temporal_change_prep80_rel170,-0.06130836325254441,2.814150962928526
3,temporal_change,temporal_change_prep100_rel150,-0.03541759423671764,2.7454993484876895
3,temporal_change,temporal_change_prep100_rel160,-0.06818809710840412,2.832393172568546
3,temporal_change,temporal_change_prep100_rel170,-0.0427244676069658,2.7648741555116003
3,temporal_change,temporal_change_prep120_rel150,-0.13058737151299415,2.997850248223318
3,temporal_change,temporal_change_prep120_rel160,-0.11777579204736588,2.963879236651016
3,temporal_change,temporal_change_prep120_rel170,-0.10774236409273596,2.9372747342107792
4,right_wrist_xyz,right_wrist_xyz_f100,-0.09241258287331511,7.871379524314952
4,right_wrist_xyz,right_wrist_xyz_f110,-0.11556399196178124,8.038197016455763
4,right_wrist_xyz,right_wrist_xyz_f120,-0.0879307969361085,7.839086013043138
4,right_wrist_xyz,right_wrist_xyz_f130,-0.053980969932222456,7.594460514104324
4,right_wrist_xyz,right_wrist_xyz_f140,-0.17205814586415924,8.445265676449626
4,right_wrist_xyz,right_wrist_xyz_f150,-0.0029358145830349347,7.226654616469706
4,right_wrist_xyz,right_wrist_xyz_f160,0.11815126362244965,6.354161601478221
4,right_wrist_xyz,right_wrist_xyz_f170,0.0819539316475183,6.614981498840524
4,left_wrist_xyz,left_wrist_xyz_f100,-0.10283155851120096,7.946453459553487
4,left_wrist_xyz,left_wrist_xyz_f110,-0.12101646418839018,8.077484808370919
4,left_wrist_xyz,left_wrist_xyz_f120,-0.1820047363805699,8.516935840410653
4,left_wrist_xyz,left_wrist_xyz_f130,0.08046295318479779,6.625724745052302
4,left_wrist_xyz,left_wrist_xyz_f140,-0.12531234599840935,8.108438787342235
4,left_wrist_xyz,left_wrist_xyz_f150,-0.05078070704595561,7.5714010179484585
4,left_wrist_xyz,left_wrist_xyz_f160,-0.10410901038422748,7.955658139794528
4,left_wrist_xyz,left_wrist_xyz_f170,-0.0761137994683121,7.753938630666565
4,right_elbow_xyz,right_elbow_xyz_f100,-0.06259106386161073,7.6565005511020265
4,right_elbow_xyz,right_elbow_xyz_f110,-0.13464170959570754,8.175661522365582
4,right_elbow_xyz,right_elbow_xyz_f120,-0.07951202830627446,7.778424570606691
4,right_elbow_xyz,right_elbow_xyz_f130,-0.051635301975496484,7.577558802228348
4,right_elbow_xyz,right_elbow_xyz_f140,-0.21603384342932874,8.762132591760583
4,right_elbow_xyz,right_elbow_xyz_f150,-0.08965167204660096,7.851485779689001
4,right_elbow_xyz,right_elbow_xyz_f160,-0.02299226309332192,7.371171368299045
4,right_elbow_xyz,right_elbow_xyz_f170,0.1692198198839755,5.986187088555646
4,arm_vector,arm_vector_f120,-0.023626309116598465,7.375739987301918
4,arm_vector,arm_vector_f130,0.00018005590712977249,7.20420320977482
4,arm_vector,arm_vector_f135,-0.17235152037819668,8.447379586687346
4,arm_vector,arm_vector_f140,-0.1778433180209189,8.486950737912009
4,arm_vector,arm_vector_f150,0.052935979446782966,6.824070370912685
4,arm_vector,arm_vector_f160,0.06188119392347491,6.759615622609402
4,arm_vector,arm_vector_f170,-0.039028727703341426,7.486722123712074
4,full_arm_xyz,full_arm_xyz_f110,-0.19214452157521178,8.58999806874212
4,full_arm_xyz,full_arm_xyz_f120,-0.06422407075669856,7.6682671832688305
4,full_arm_xyz,full_arm_xyz_f130,-0.0557827149217327,7.607442988712191
4,full_arm_xyz,full_arm_xyz_f140,-0.24526305922705705,8.972743723808211
4,full_arm_xyz,full_arm_xyz_f150,0.09574723423355513,6.515593848743306
4,full_arm_xyz,full_arm_xyz_f160,-0.0023709791689889848,7.222584694553359
4,full_arm_xyz,full_arm_xyz_f170,0.15198455620825213,6.110375791359146
4,both_wrists_xyz,both_wrists_xyz_f100,-0.04973691364958843,7.563879964001817
4,both_wrists_xyz,both_wrists_xyz_f110,-0.10862555564297072,7.988202109378624
4,both_wrists_xyz,both_wrists_xyz_f120,-0.24282017852701498,8.95514154545168
4,both_wrists_xyz,both_wrists_xyz_f130,0.011664705939695597,7.121450557043114
4,both_wrists_xyz,both_wrists_xyz_f140,-0.11244697738209597,8.015737366023146
4,both_wrists_xyz,both_wrists_xyz_f150,0.07516374342681698,6.663908204157384
4,both_wrists_xyz,both_wrists_xyz_f160,0.21650195456393817,5.645495638621184
4,y_axis_key,y_axis_key_f100,-0.07644581418179808,7.7563309628847
4,y_axis_key,y_axis_key_f110,-0.1176403964906696,8.053158550540163
4,y_axis_key,y_axis_key_f120,-0.0689857050903444,7.702577142329859
4,y_axis_key,y_axis_key_f130,-0.013840429979460556,7.3052278292811055
4,y_axis_key,y_axis_key_f140,-0.10585403613833355,7.968231923917505
4,y_axis_key,y_axis_key_f150,0.06782518821909556,6.7167861681297305
4,y_axis_key,y_axis_key_f160,-0.04876488551006086,7.556876014656589
4,y_axis_key,y_axis_key_f170,0.05286026796849852,6.824615910015097
4,y_axis_key,y_axis_key_f180,0.10261338084646643,6.4661198251855945
4,temporal_change,temporal_change_prep80_rel150,-0.047732447811501544,7.549436784197347
4,temporal_change,temporal_change_prep80_rel160,0.06756835695018182,6.718636765992686
