feature,importance_mean,importance_std
lr_f237_right_ankle_x,0.665671008452773,0.12413304002650893
angle_window_right_knee_z_std,0.5784171130508184,0.06982018505305686
depth_f102_right_shoulder_x,0.52187923155725,0.06375647090224171
lr_elbow_deviation_f153,0.49927460215985775,0.060634628809187324
angle_f153_right_heel_x,0.4984850432723761,0.05162740620327852
lr_f237_right_ankle_z,0.4426385696977377,0.0526866447685298
angle_f153_left_small_toe_vz,0.4166574563831091,0.046559197188384895
right_knee_vel_max_time,0.3630130644887686,0.04554811128651585
right_elbow_vel_max_time,0.33781201504170894,0.04904648616337467
angle_f153_left_big_toe_z,0.337253662571311,0.025271726435184983
angle_f153_left_heel_vz,0.33366458378732206,0.038257822557437315
phase_setup_mid_hip_z_range,0.3291051235049963,0.036008507446521454
right_wrist_z_range,0.2904234003275633,0.03729445095250526
right_hip_z_q25,0.28607811145484446,0.03131966360974587
phase_setup_right_knee_z_range,0.2821472819894552,0.04120905031359982
depth_f102_left_second_finger_pip_vel_mag,0.26981103532016276,0.02985676326416717
right_elbow_vel_min,0.26824857406318187,0.028336999991315226
angle_f153_left_big_toe_x,0.24512787871062755,0.03690582903718941
angle_f153_left_big_toe_vz,0.23321349881589412,0.019911702089370605
depth_f102_right_shoulder_y,0.2325327482074499,0.03101277103751039
right_wrist_vel_min,0.2274485554546118,0.029666374551634987
release_elevation_angle,0.22365925572812556,0.016442114025829336
angle_f153_left_small_toe_x,0.21805924288928508,0.03014868467044245
phase_propulsion_right_knee_vel_max,0.2136178132146597,0.015949669366311616
angle_f153_right_big_toe_z,0.211038301512599,0.024666692711068017
right_wrist_z_max,0.20760530792176723,0.0277097883568067
angle_f153_right_knee_vz,0.20593240819871425,0.025971276689317053
angle_f153_left_small_toe_z,0.19959833137691022,0.020970719017663845
angle_f153_left_ankle_vz,0.1818255390971899,0.01826866121425574
angle_f153_left_heel_x,0.17607603631913663,0.023446777395957377
right_wrist_z_min,0.17295552603900433,0.02446535850077813
phase_setup_right_wrist_z_mean,0.16872293092310428,0.024744056380330094
phase_load_right_wrist_vel_mean,0.1582742568105459,0.01740843026409956
phase_propulsion_right_wrist_z_mean,0.15670846365392208,0.01851371545033851
neck_z_range,0.1562510397285223,0.01752131583605486
right_wrist_vel_load_mean,0.1551825862377882,0.01703684057556526
release_frame_detected,0.15440347604453564,0.014164240966471014
angle_f153_left_ankle_x,0.15179642476141453,0.017351172241377978
shoulder_elevation_rate,0.1517913293093443,0.014146637109009206
right_knee_vel_min,0.14679275266826153,0.015986192288740344
neck_z_min,0.1408499177545309,0.017758497929309003
phase_setup_right_elbow_z_range,0.13839495964348317,0.013552507599717234
depth_f102_left_first_finger_mcp_x,0.13773176409304141,0.020813540382777468
depth_f102_left_thumb_x,0.13773175664246082,0.02081354061059558
angle_f153_right_big_toe_x,0.1374896626919508,0.016570923912515294
angle_window_left_knee_z_std,0.1329300556331873,0.016780883296161897
angle_f153_right_heel_z,0.1329024363309145,0.013385804524977259
angle_f153_right_knee_angle,0.13269916065037252,0.018194034926944245
phase_setup_mid_hip_vel_mean,0.13234751485288143,0.014314022492504597
depth_window_left_wrist_y_std,0.13047733940184117,0.016177231101302786
depth_f102_left_wrist_vel_mag,0.12972991950809956,0.018317869350614725
neck_z_q25,0.12731489948928357,0.017670062611116914
angle_f153_left_big_toe_y,0.1250091005116701,0.010321243109572859
angle_f153_right_small_toe_x,0.12162326462566853,0.011673244145951183
azimuth_angle,0.1201009426265955,0.0067341726405678645
arm_plane_angle,0.12010092921555042,0.00673416924682555
right_elbow_vel_release_mean,0.11970596052706242,0.017401127441785354
phase_follow_right_elbow_vel_mean,0.11193900741636753,0.016415493875861272
angle_f153_left_small_toe_y,0.11085433699190617,0.008868680072464776
phase_load_right_wrist_vel_max,0.10567261017858982,0.009565111312712024
angle_f153_right_big_toe_y,0.10387605018913745,0.013002973525429054
angle_window_right_ankle_z_mean,0.10077828355133533,0.01106491779811736
depth_f102_left_first_finger_cmc_y,0.09976486451923847,0.01008688993087069
depth_f102_left_first_finger_cmc_x,0.09594304673373699,0.014397035488802902
depth_f102_left_wrist_x,0.09282933883368968,0.012635273266451119
right_wrist_z_std,0.09233372919261455,0.012422074615441162
mid_hip_z_q25,0.0874138418585062,0.010176715730292697
phase_load_mid_hip_z_range,0.08558660112321377,0.008709633422902503
phase_load_right_knee_vel_max,0.08374496139585971,0.007891302394851172
angle_f153_right_ankle_x,0.08218342326581478,0.008388926687158727
release_wrist_y,0.08143191449344159,0.007939022231290336
phase_propulsion_right_elbow_z_mean,0.08061067722737789,0.010136984862541202
