feature,importance_mean,importance_std
lr_elbow_deviation_mean,0.6354613164439797,0.06171751868923413
phase_setup_right_knee_z_range,0.6037882724776864,0.05603428678480222
depth_f102_left_second_finger_mcp_vel_mag,0.6024206796661019,0.05401624446355272
lr_f237_left_ankle_z,0.6001441041007638,0.08246898518254143
release_vy,0.5902979889884591,0.0442414892466987
lr_f237_right_elbow_x,0.5401513764634729,0.04113914337939643
forward_position,0.49249343369156123,0.055039015896779626
set_point_height,0.44922162089496853,0.036476881589028336
release_wrist_y,0.4287902245298028,0.06334665058700772
phase_propulsion_right_knee_vel_max,0.4284668007865548,0.05153609132362196
right_elbow_z_q25,0.4022136041894555,0.032708573296188814
right_wrist_z_max,0.3857861110940576,0.05597881629475981
depth_f102_left_second_finger_pip_y,0.384424520470202,0.031133829070734347
angle_window_left_ankle_z_std,0.37430026326328514,0.041735872010043945
phase_setup_mid_hip_z_mean,0.3535905698314309,0.0442151954053288
depth_window_left_wrist_y_std,0.34781539235264064,0.04712993563100352
shoulder_rotation,0.34487438295036554,0.047402190109388245
phase_load_right_wrist_vel_max,0.3177793571725488,0.038739125869361644
right_elbow_z_max,0.3151364767923951,0.041538142883996744
lr_f237_right_hip_x,0.28818861190229655,0.03588067809896574
left_wrist_z_std,0.285045082308352,0.041747425847470085
phase_propulsion_right_wrist_vel_max,0.2826224634423852,0.03671085829177809
release_height_relative,0.26930056158453225,0.019024115762710608
depth_f102_left_second_finger_mcp_y,0.2662240395322442,0.024645060557687993
lr_f237_left_ankle_x,0.2504764625802636,0.03774316584683888
wrist_y_release,0.2500983590260148,0.03654457379598343
right_hip_z_q25,0.23912236634641887,0.026453479805887817
angle_f153_right_small_toe_y,0.21689855698496102,0.021483087007421447
angle_f153_left_knee_angle,0.21671412531286477,0.025347244330652538
right_hip_z_min,0.21414488945156335,0.02904509822055467
angle_f153_right_big_toe_y,0.19593253824859858,0.017663370458903725
phase_load_right_wrist_z_mean,0.19153867308050393,0.014658158090701404
depth_window_right_wrist_y_std,0.18544685784727336,0.015991387513905674
lr_f237_right_wrist_x,0.1850767010822892,0.02149129913575331
phase_follow_mid_hip_vel_mean,0.18303039465099574,0.015445158640702103
phase_setup_right_elbow_z_mean,0.18272764328867197,0.01704296640380681
angle_window_right_ankle_z_std,0.1804844969883561,0.017670463975052477
lateral_offset,0.17630221042782068,0.025376067195118132
mid_hip_z_min,0.1746619636192918,0.024533575575241547
wrist_z_release,0.16838448587805033,0.011244397572111453
depth_f102_left_second_finger_pip_x,0.16833455059677363,0.01599490295088307
phase_setup_right_knee_vel_max,0.16769637409597635,0.023385929804300334
lr_hip_x_range,0.16747185233980416,0.008409679399844865
right_wrist_vel_mean,0.15875008646398783,0.012911068132479385
azimuth_angle,0.15732396636158227,0.015524919131672735
arm_plane_angle,0.15732395444065334,0.015524919922688535
phase_follow_right_knee_z_mean,0.1556478003039956,0.027407819584405264
phase_load_right_wrist_vel_mean,0.1522087851539254,0.015010897160904806
right_shoulder_z_q75,0.1519395375624299,0.01665794906160734
right_wrist_z_q25,0.15126513335853814,0.015381555829358906
right_elbow_z_min,0.15053991619497537,0.013881519492320603
angle_f153_left_big_toe_x,0.14952014330774546,0.014133941926389624
right_wrist_vel_load_mean,0.1494834551587701,0.014742368891569152
right_wrist_z_min,0.1477315628901124,0.01448542088114899
lr_f237_left_hip_y,0.14540997240692377,0.014008889378725126
phase_propulsion_right_elbow_vel_max,0.14370478484779597,0.01338557989573575
angle_window_left_knee_z_std,0.1407969484105706,0.016101335775987352
