feature,importance_mean,importance_std
phase_propulsion_right_elbow_vel_max,0.9071591582149268,0.07764658568718452
depth_f102_right_shoulder_vel_mag,0.7778375532478095,0.11580900669926514
release_vy,0.7055393543094397,0.07039563890284627
left_wrist_z_q25,0.5828587856143713,0.0701814280777461
left_wrist_z_std,0.5535095747560262,0.07672626171317429
angle_f153_right_heel_vz,0.5476220514625311,0.06682187763324936
wrist_vy_release,0.4663393791764975,0.04208188292412783
right_wrist_vel_mean,0.45402206145226953,0.030681519544890085
wrist_snap_angle,0.44380728863179686,0.05597393743779899
angle_f153_left_big_toe_z,0.43750406466424463,0.06124747819233428
wrist_vel_smoothness,0.4292609836906195,0.041185600825467426
right_wrist_vel_std,0.4192701276391745,0.03971301094537557
phase_propulsion_right_wrist_vel_mean,0.41085003279149535,0.0370170357358719
right_wrist_vel_prop_mean,0.41054017208516597,0.03699283574587965
depth_window_left_wrist_y_std,0.4023392405360937,0.034888234870278735
trajectory_straightness,0.3992750760167837,0.047670459843792486
right_hip_z_std,0.37930608056485654,0.03624368189130228
phase_setup_right_wrist_z_mean,0.36670852564275264,0.05884427046501001
lr_elbow_deviation_f153,0.3513631161302328,0.03815795756974298
phase_load_right_wrist_vel_max,0.3479095306247473,0.043172058321667484
right_elbow_vel_min,0.3440167006105185,0.039395579318906214
angle_f153_right_small_toe_vz,0.3402932044118643,0.029569648840219596
phase_setup_right_knee_vel_max,0.3253602024167776,0.04029221001402777
lr_f237_right_ankle_y,0.3242838304489851,0.04284980416325291
right_knee_vel_load_mean,0.30763237439095975,0.03415066235086361
phase_load_right_knee_vel_mean,0.30609814189374446,0.03398704595061174
depth_f102_right_elbow_y,0.2998456429690123,0.044278732613899356
lr_f237_right_ankle_x,0.29187039099633694,0.03170861150129868
phase_setup_mid_hip_z_mean,0.290662806853652,0.035224049933390886
phase_load_mid_hip_z_range,0.28327585123479365,0.0395185488561539
right_hip_z_q75,0.27752875797450544,0.03555236172171317
arm_extension_angle,0.27597718201577665,0.025401089186291772
mid_hip_z_q75,0.27370291464030744,0.04392106433612397
phase_propulsion_right_wrist_vel_max,0.2587686534970999,0.026641883768715253
left_wrist_z_max,0.2565195929259062,0.03595610764549834
right_elbow_z_min,0.2556023206561804,0.03757082097288823
angle_window_left_knee_z_std,0.2532609399408102,0.034234720353723734
right_shoulder_z_std,0.24469366632401943,0.02514721553292833
left_wrist_z_min,0.24081091098487378,0.02705645476775112
right_knee_vel_min,0.24056958071887494,0.02723089497118944
right_elbow_z_range,0.23755383752286435,0.03636519344321802
lr_f237_right_second_finger_pip_x,0.2187317069619894,0.020166197808344423
depth_f102_left_third_finger_mcp_vel_mag,0.2181180041283369,0.024231959313291786
mid_hip_z_std,0.21466936282813548,0.021041430137191904
set_point_height,0.214282451197505,0.04181462863646218
angle_f153_right_big_toe_y,0.2119417306035757,0.0329496830727146
phase_follow_right_wrist_vel_mean,0.20750835500657558,0.03250195891790455
phase_propulsion_right_elbow_z_range,0.20617480985820294,0.023730604182661628
phase_setup_mid_hip_z_range,0.2052773769944906,0.020783276669123923
depth_f102_right_shoulder_z,0.20047357641160488,0.030823451022359408
right_wrist_vel_release_mean,0.19927711300551892,0.031196179797021127
right_wrist_z_range,0.19911444000899792,0.018900053842935863
jerk_at_release,0.1972381215542555,0.02243696662959272
angle_f153_left_small_toe_vz,0.19266785942018033,0.030138228983116612
guide_hand_vx,0.19090639017522334,0.03303213014374321
angle_f153_left_knee_vz,0.17966229133307934,0.021985995815691443
phase_load_right_knee_z_range,0.17663664184510708,0.017314233153181036
depth_f102_left_second_finger_pip_y,0.17245510630309582,0.021716672271223623
angle_f153_right_big_toe_z,0.17126820497214795,0.018225325685356637
lr_f237_right_third_finger_pip_y,0.17014552019536494,0.016225112519046583
phase_propulsion_right_knee_z_mean,0.1694627296179533,0.02302110276953432
right_elbow_vel_prep_mean,0.16876591555774212,0.022638310897804326
phase_setup_mid_hip_vel_mean,0.16819175146520138,0.025593895395314682
phase_setup_right_elbow_vel_mean,0.16596192084252834,0.022329704429919363
lr_f237_right_elbow_z,0.165725501999259,0.0193414742084976
release_wrist_x,0.16461874954402447,0.020057245945871
right_knee_vel_mean,0.16328476630151273,0.01486707391281517
lr_f237_right_second_finger_pip_z,0.15419771634042262,0.016193752223777367
angle_f153_right_small_toe_y,0.1526849191635847,0.02481603206249617
lr_f237_left_hip_x,0.14754163585603236,0.013658903290408326
neck_z_std,0.14536785148084164,0.014830666609352129
lr_f237_left_ankle_y,0.14108036570250987,0.018138972215200347
left_wrist_z_range,0.13448379822075368,0.016287894651424238
angle_f153_right_small_toe_z,0.13156487978994846,0.021893773090298815
depth_f102_left_third_finger_pip_vel_mag,0.12858351729810238,0.012088290580230827
lr_elbow_deviation_f237,0.12542077265679835,0.01948646522899088
right_knee_z_q75,0.12435351647436618,0.01707181786363864
phase_propulsion_right_wrist_z_mean,0.12424094341695309,0.01371204435665747
release_velocity_mag,0.12271313406527043,0.014626141951720073
right_hip_z_min,0.1222877848893404,0.02021402444669746
angle_f153_left_heel_vz,0.12114679031074047,0.013528900572738934
right_hip_z_range,0.11995078213512897,0.018832101602951557
wrist_acc_smoothness,0.11855329908430576,0.011699445935782019
right_shoulder_z_max,0.11764870695769787,0.013695441324328081
phase_setup_right_elbow_vel_max,0.11720675192773342,0.018888813292342686
lr_f237_mid_hip_x,0.11678043864667416,0.01177333539573209
right_wrist_z_min,0.11612265296280384,0.011324400952500145
angle_window_right_ankle_z_std,0.11273184455931187,0.013960800286811632
right_knee_z_mean,0.110986602678895,0.01760097279655311
right_wrist_z_mean,0.11091501824557781,0.013645674794555175
lr_f237_right_elbow_x,0.11054674722254276,0.015775247671811855
peak_velocity_magnitude,0.11004664190113544,0.013655829552167743
velocity_magnitude_release,0.11004660688340664,0.013655834391264153
right_elbow_vel_max_time,0.108256771042943,0.01594911001176324
phase_setup_right_wrist_z_range,0.10573919303715229,0.012266175250357425
right_knee_vel_prop_mean,0.10379329659044742,0.0112965111026606
phase_propulsion_right_knee_vel_mean,0.10317847765982151,0.011238990952856335
angle_f153_right_small_toe_x,0.10192253403365611,0.011628504412293855
phase_propulsion_mid_hip_vel_max,0.10059451125562191,0.009961200654520396
right_wrist_z_energy,0.09918047748506069,0.011465786676402703
right_wrist_vel_max,0.0990060281008482,0.015702042429902495
lr_f237_right_ankle_z,0.09768455363810062,0.004983329932563291
angle_window_left_ankle_z_std,0.09487998522818089,0.011558249299828969
angle_f153_right_knee_angle,0.09274968691170216,0.011022898167733336
right_wrist_vel_range,0.09238014034926892,0.015219627062989837
