feature,importance_mean,importance_std
left_wrist_z_max,1.4344060013070703,0.1723119734025158
set_position_stability,1.3271896192803978,0.11551020444110162
depth_f102_left_second_finger_mcp_vel_mag,1.2928350755944849,0.11971036700843343
shoulder_rotation,1.1835782775655388,0.16111218724144785
phase_load_right_knee_z_mean,1.0893809685483575,0.11679998340124037
right_elbow_vel_max_time,1.073217243887484,0.15882521602339394
right_wrist_z_range,0.9539996216073632,0.09088184456797674
phase_setup_right_wrist_z_mean,0.830717564560473,0.10581293168166249
right_wrist_z_min,0.707540119625628,0.0632662765349444
angle_f153_left_big_toe_vz,0.6790515134111047,0.08284091765632667
right_wrist_vel_mean,0.6541491398587823,0.042604895636933954
depth_f102_left_second_finger_pip_y,0.6318442175164819,0.05387973095223803
depth_f102_left_third_finger_pip_y,0.5627745339646936,0.05438669932494291
right_knee_z_q75,0.5511251280084253,0.07668131025600128
lr_elbow_deviation_f237,0.5303300866857171,0.051953969877861716
phase_load_right_wrist_z_range,0.47629463765770197,0.04984605792575466
mid_hip_z_q75,0.4738186487928033,0.06458690127451346
knee_bend_depth,0.47198949549347163,0.05974680892599605
right_wrist_vel_min,0.46376586649566887,0.061353441237445155
phase_load_right_knee_vel_max,0.4305931100621819,0.055363573695986844
phase_setup_mid_hip_z_mean,0.3921022454276681,0.0506293738030404
wrist_z_release,0.39117298517376187,0.03481593329496993
phase_setup_mid_hip_vel_max,0.3685495564714074,0.030323268797374642
angle_f153_left_heel_x,0.36006924603134394,0.03953913228442038
left_wrist_z_std,0.35859124157577754,0.04413307320008339
phase_propulsion_right_knee_z_mean,0.34945746753364804,0.05596482930240214
right_wrist_z_q75,0.342080313898623,0.04637790124412576
depth_f102_left_third_finger_pip_vel_mag,0.33877427969127893,0.03105416821563845
depth_f102_left_second_finger_pip_vel_mag,0.3380435356870294,0.029578453606111284
elbow_alignment,0.3324273446574807,0.02627259229974963
angle_f153_left_big_toe_y,0.3266874739900231,0.0325899318480506
angle_f153_right_knee_x,0.3210397282615304,0.04543738032927238
phase_load_right_wrist_vel_max,0.31394367311149834,0.037841912898580556
phase_follow_right_knee_vel_mean,0.292376303113997,0.03167841059441098
right_elbow_vel_min,0.28956840727478267,0.028496955798696058
angle_f153_left_ankle_x,0.27383098695427177,0.03136941906573509
right_knee_vel_release_mean,0.26486748550087214,0.029255075482519925
angle_window_left_ankle_z_std,0.2451609844341874,0.02482697265610561
right_wrist_vel_release_mean,0.23499642703682183,0.018168347147834985
release_vy,0.23430443946272134,0.02561587557279344
lr_f237_left_ankle_x,0.2333015540614724,0.03887143240082891
phase_follow_right_wrist_vel_mean,0.2324962431564927,0.017514035940349955
right_knee_vel_min,0.23197567109018563,0.025412839159773746
release_height_relative,0.23157247249037027,0.02160532472922275
depth_f102_right_shoulder_x,0.22498496118932962,0.01467332753325212
angle_f153_left_knee_angle,0.212617346085608,0.020038092305643306
shoulder_elevation_rate,0.21155314836651087,0.030065016207090144
angle_f153_left_small_toe_y,0.20953229609876872,0.019356315799454724
elbow_height_relative,0.20406019631773234,0.019322213160730593
angle_f153_left_small_toe_x,0.20056605581194162,0.01664185836628824
phase_setup_right_elbow_z_mean,0.19692799542099237,0.020085538232044998
right_knee_z_mean,0.19664625469595193,0.03848182988207813
angle_f153_left_small_toe_vz,0.19447366688400508,0.016029437373207014
wrist_snap_angle,0.1941963816061616,0.019824782831907094
lr_f237_left_ankle_y,0.18519620541483164,0.017139039910972074
wrist_vy_release,0.18497903291136025,0.024237284452732422
forward_position,0.18120403680950403,0.019152287575695884
phase_setup_right_knee_z_range,0.17710133139044046,0.012500166050679634
lr_f237_right_elbow_z,0.17611169908195734,0.01985198489096171
phase_follow_right_wrist_z_mean,0.17485173735767603,0.021196332627849528
right_hip_z_q75,0.1707335079088807,0.02347408183335199
lr_f237_right_ankle_x,0.16902040783315897,0.02511604462210444
right_knee_vel_mean,0.16444795820862054,0.011506339856649216
phase_propulsion_right_elbow_vel_mean,0.16418350134044885,0.011289542719203915
right_elbow_vel_prop_mean,0.16397715155035258,0.011276409665517696
lr_hip_x_follow,0.16324366126209497,0.016566765794535622
phase_setup_mid_hip_z_range,0.16116068009287118,0.019577343512535993
phase_propulsion_mid_hip_vel_max,0.15793296191841363,0.01760169342058244
phase_setup_right_elbow_z_range,0.15404802206903695,0.01919168594917284
phase_follow_right_wrist_z_range,0.15212034676223993,0.01751868430784101
phase_load_mid_hip_z_range,0.15185238365083933,0.02465484053288327
angle_f153_right_hip_z,0.1492391223087907,0.023028908204866402
depth_f102_left_thumb_y,0.14644826892763377,0.01209982927708864
depth_f102_left_first_finger_mcp_y,0.1464482659474015,0.012099853022552407
angle_f153_left_hip_z,0.14614013377577068,0.022288965640173148
angle_window_right_knee_z_std,0.14575457964092492,0.01450143736667452
angle_f153_mid_hip_z,0.14495291505008936,0.02232136062958157
depth_f102_right_elbow_y,0.14031215254217386,0.020990826639412142
depth_f102_left_thumb_vel_mag,0.1400154123082757,0.011031335552916603
depth_f102_left_first_finger_mcp_vel_mag,0.14001533929258586,0.011031286131975444
angle_window_left_knee_z_std,0.13823301438242197,0.014330076291166113
phase_load_right_elbow_z_range,0.1380224535241723,0.013109647285984155
