target,participant_id,feature,delta_mse_mean,delta_mse_std,baseline_mse_mean
depth,1,wrist_x_release,0.0,0.0,0.006976055359739115
depth,1,wrist_y_release,-5.2985696256962575e-06,8.279893697516502e-06,0.006976055359739115
depth,1,wrist_z_release,0.0,0.0,0.006976055359739115
left_right,1,acceleration_at_release,-3.4953860547350578e-06,6.990772109470116e-06,0.0157593525632394
left_right,1,arm_extension_angle,-0.00014783045024728883,0.00017434520312752325,0.0157593525632394
left_right,1,arm_plane_angle,-4.124971432581161e-06,1.779675377782151e-05,0.0157593525632394
left_right,1,azimuth_angle,-6.26422879980125e-06,1.1183321622934978e-05,0.0157593525632394
left_right,1,elbow_alignment,-5.02633504834496e-06,1.005267009668992e-05,0.0157593525632394
left_right,1,elbow_height_relative,-2.286962237879724e-06,7.5575217287187635e-06,0.0157593525632394
left_right,1,elevation_angle,0.0,0.0,0.0157593525632394
left_right,1,forward_position,-6.817112606846698e-06,1.3634225213693396e-05,0.0157593525632394
left_right,1,guide_hand_vx,-8.875559187544002e-05,0.0008044777290944935,0.0157593525632394
left_right,1,hip_lateral_range,0.0,0.0,0.0157593525632394
left_right,1,hip_vertical_velocity_max,0.0,0.0,0.0157593525632394
left_right,1,jerk_at_release,0.0,0.0,0.0157593525632394
left_right,1,knee_bend_depth,0.0,0.0,0.0157593525632394
left_right,1,knee_extension_rate_max,-3.1757897509724365e-05,0.00027290996662419854,0.0157593525632394
left_right,1,lateral_offset,0.0,0.0,0.0157593525632394
left_right,1,left_wrist_z_energy,-1.92359428604789e-06,9.669562671404509e-06,0.0157593525632394
left_right,1,left_wrist_z_max,-2.5856206316984006e-05,0.0005183589057274621,0.0157593525632394
left_right,1,left_wrist_z_mean,-4.889281119494516e-06,1.5992847058771017e-05,0.0157593525632394
left_right,1,left_wrist_z_min,-9.733970867244677e-05,0.00020836184764420762,0.0157593525632394
left_right,1,left_wrist_z_q25,-3.1880812747735186e-06,6.376162549547037e-06,0.0157593525632394
left_right,1,left_wrist_z_q75,8.111791139495255e-05,0.00014784281118291077,0.0157593525632394
left_right,1,left_wrist_z_range,0.0005781105677161988,0.001071006774964612,0.0157593525632394
left_right,1,left_wrist_z_std,-1.436742826551307e-05,1.9776716954522147e-05,0.0157593525632394
left_right,1,mid_hip_z_energy,0.0015808732721881058,0.0016297443419835812,0.0157593525632394
left_right,1,mid_hip_z_max,-1.211864782253482e-06,2.423729564506964e-06,0.0157593525632394
left_right,1,mid_hip_z_mean,-7.177814114039477e-07,5.488050616690191e-05,0.0157593525632394
left_right,1,mid_hip_z_min,1.4446488123125387e-05,2.8892976246250774e-05,0.0157593525632394
left_right,1,mid_hip_z_q25,0.0,0.0,0.0157593525632394
left_right,1,mid_hip_z_q75,-5.90328354834665e-06,1.1806567096693301e-05,0.0157593525632394
left_right,1,mid_hip_z_range,0.0,0.0,0.0157593525632394
left_right,1,mid_hip_z_std,0.0,0.0,0.0157593525632394
left_right,1,neck_z_energy,3.68579579132731e-06,7.371591582654621e-06,0.0157593525632394
left_right,1,neck_z_max,0.0,0.0,0.0157593525632394
left_right,1,neck_z_mean,0.0,0.0,0.0157593525632394
left_right,1,neck_z_min,-1.971004500041553e-05,3.9420090000831066e-05,0.0157593525632394
left_right,1,neck_z_q25,0.000157001920466678,0.0004300074594958827,0.0157593525632394
left_right,1,neck_z_q75,0.0,0.0,0.0157593525632394
left_right,1,neck_z_range,-6.841377211276612e-05,9.85788307532311e-05,0.0157593525632394
left_right,1,neck_z_std,-1.013881440026336e-05,1.3221416740324056e-05,0.0157593525632394
left_right,1,participant_1,0.0,0.0,0.0157593525632394
left_right,1,participant_2,0.0,0.0,0.0157593525632394
left_right,1,participant_3,0.0,0.0,0.0157593525632394
left_right,1,participant_4,0.0,0.0,0.0157593525632394
left_right,1,participant_5,0.0,0.0,0.0157593525632394
left_right,1,participant_id,0.0,0.0,0.0157593525632394
left_right,1,peak_velocity_magnitude,-0.00029211133120581273,0.0005842226624116255,0.0157593525632394
left_right,1,release_frame,-6.3971427187674765e-06,7.872579287043668e-06,0.0157593525632394
left_right,1,release_height_relative,0.0,0.0,0.0157593525632394
left_right,1,release_time,0.0,0.0,0.0157593525632394
left_right,1,right_elbow_vel_load_mean,0.0,0.0,0.0157593525632394
left_right,1,right_elbow_vel_max,-1.85270472969401e-05,6.397912424827218e-05,0.0157593525632394
left_right,1,right_elbow_vel_max_time,-2.1991942315742938e-07,4.398388463148587e-07,0.0157593525632394
left_right,1,right_elbow_vel_mean,5.052188307870057e-08,1.0104376615740114e-07,0.0157593525632394
left_right,1,right_elbow_vel_min,0.0,0.0,0.0157593525632394
left_right,1,right_elbow_vel_prep_mean,0.0,0.0,0.0157593525632394
left_right,1,right_elbow_vel_prop_mean,0.0,0.0,0.0157593525632394
left_right,1,right_elbow_vel_range,-0.00010451647388486408,0.00020903294776972815,0.0157593525632394
left_right,1,right_elbow_vel_release_mean,-8.7016246232838e-05,0.000174032492465676,0.0157593525632394
left_right,1,right_elbow_vel_std,2.8502278268650872e-06,5.7004556537301744e-06,0.0157593525632394
left_right,1,right_elbow_z_energy,3.494526709374377e-05,4.559130640292536e-05,0.0157593525632394
left_right,1,right_elbow_z_max,1.7185098736975656e-05,3.8204191777793186e-05,0.0157593525632394
left_right,1,right_elbow_z_mean,-8.88824591734986e-08,1.777649183469972e-07,0.0157593525632394
left_right,1,right_elbow_z_min,-1.6779656168831408e-06,3.3559312337662815e-06,0.0157593525632394
left_right,1,right_elbow_z_q25,0.0,0.0,0.0157593525632394
left_right,1,right_elbow_z_q75,7.5923716517165925e-06,2.953397897238208e-05,0.0157593525632394
left_right,1,right_elbow_z_range,-1.3019340802223936e-05,2.9274945136239435e-05,0.0157593525632394
left_right,1,right_elbow_z_std,9.072670084206886e-07,1.7102282276610533e-06,0.0157593525632394
left_right,1,right_hip_z_energy,3.250778501281993e-05,6.312053127325418e-05,0.0157593525632394
left_right,1,right_hip_z_max,0.0,0.0,0.0157593525632394
left_right,1,right_hip_z_mean,-4.605075203270812e-06,9.210150406541624e-06,0.0157593525632394
left_right,1,right_hip_z_min,3.245920106230288e-05,4.474368350211538e-05,0.0157593525632394
left_right,1,right_hip_z_q25,-5.1849876427262806e-05,0.0001730141895299914,0.0157593525632394
left_right,1,right_hip_z_q75,-1.5188173415163486e-07,3.037634683032697e-07,0.0157593525632394
left_right,1,right_hip_z_range,0.0,0.0,0.0157593525632394
left_right,1,right_hip_z_std,0.0,0.0,0.0157593525632394
left_right,1,right_knee_vel_load_mean,-2.653226778341807e-05,5.306453556683614e-05,0.0157593525632394
