player,feature_idx,feature_name,feature_type,target,beta,se_beta,p_value,ci_lower,ci_upper,r_squared,pearson_r,std_X,std_Y,beta_standardized,n_samples
3,74,left_first_finger_mcp_z,raw_std,left_right,-4.263299147112784,5.682696642339184,0.4557856339935387,-15.401384566097583,6.874786271872015,0.00845572489200163,-0.0919550155891544,0.06154501,2.8534038,-0.09195501432786218,68
3,75,left_first_finger_ip_x,raw_mean,angle,1.5360954500556496,1.6374775725683068,0.3516203345149353,-1.6733605921782315,4.745551492289531,0.013157984805212903,0.11470825953353535,0.122502916,1.6404762,0.1147082614816715,68
3,75,left_first_finger_ip_x,raw_mean,depth,-3.321136914970505,2.297834181129259,0.15309583343140964,-7.824891909983853,1.1826180800428432,0.03068027881757144,-0.1751578682719433,0.122502916,2.3227558,-0.1751578626468053,68
3,75,left_first_finger_ip_x,raw_mean,left_right,3.0405905317911097,2.8425797258412264,0.28866934343355943,-2.530865730857694,8.612046794439912,0.017040497084777655,0.1305392549571877,0.122502916,2.8534038,0.13053925573446032,68
3,75,left_first_finger_ip_x,raw_std,angle,1.2148844862585464,3.345805754679253,0.7176855557054279,-5.342894792912789,7.772663765429881,0.0019936911272851053,0.044650768496019254,0.060292583,1.6404762,0.04465077029722402,68
3,75,left_first_finger_ip_x,raw_std,depth,-8.890389576021205,4.614069739811179,0.05831166920651362,-17.933966266051115,0.15318711400870555,0.053255228825322846,-0.230770944499785,0.060292583,2.3227558,-0.23077095108568518,68
3,75,left_first_finger_ip_x,raw_std,left_right,-21.408360997068925,5.195317920276725,0.0001075875720657273,-31.591184120811306,-11.225537873326545,0.2046294557097841,-0.4523598741154924,0.060292583,2.8534038,-0.4523598892531219,68
3,76,left_first_finger_ip_y,raw_mean,angle,-2.0414590124938257,4.815950879954434,0.6730205576042841,-11.480722737204516,7.397804712216864,0.002715141837145535,-0.052107022915779164,0.041872177,1.6404762,-0.052107024379999874,68
3,76,left_first_finger_ip_y,raw_mean,depth,-10.45187407432438,6.705900355952954,0.12387165087280883,-23.59543877199217,2.69169062334341,0.03550032236950561,-0.1884152922920685,0.041872177,2.3227558,-0.18841529284009279,68
3,76,left_first_finger_ip_y,raw_mean,left_right,-19.26002701446088,8.046146838151332,0.019530233178617264,-35.03047481723749,-3.489579211684271,0.07988006007361241,-0.28263060710689564,0.041872177,2.8534038,-0.2826306135726442,68
