frame,target,mean_r2,median_r2,std_r2,max_r2,best_feature,n_significant_features
34,depth,0.0144909436784639,0.006651631013216509,0.017203771418642506,0.07175961628000807,left_fifth_finger_pip_x,72
35,depth,0.013753582512865823,0.006366513018320932,0.016583485714567324,0.06873216145856445,left_fifth_finger_pip_x,70
36,depth,0.013000411057178718,0.005565515152042855,0.015937759610190214,0.06660438727094126,left_fifth_finger_pip_x,69
37,depth,0.01228406191710565,0.005025031307126892,0.015232130922257123,0.06305973478183866,left_fifth_finger_pip_x,65
38,depth,0.011623607060811168,0.004102031471323723,0.014543742465497222,0.05881776021996185,left_fifth_finger_pip_x,65
39,depth,0.01098977697946962,0.004060734642486706,0.013858275194781453,0.05392998149336728,left_fifth_finger_pip_x,66
40,depth,0.0104538161775726,0.003779361263605414,0.013221261873308184,0.05023678541941481,left_elbow_x,67
41,depth,0.009942235531835706,0.003339717334383365,0.012603935048683058,0.04932838257311066,left_elbow_x,63
42,depth,0.009480651324354992,0.0035107448378034014,0.012067216795744464,0.048279334575494,left_elbow_x,62
43,depth,0.00907299739119972,0.0036476092039203815,0.011569399881476981,0.04831501928597733,left_ankle_x,62
44,depth,0.008755717249597629,0.0035428154072401326,0.011185389392975274,0.048424724385466085,left_ankle_x,59
45,depth,0.008525500783589239,0.0034695480716134745,0.010902659860625625,0.04877864062632137,left_ankle_x,58
46,depth,0.008242493998137534,0.0031615320204074686,0.010587692838851753,0.04857824175193364,left_ankle_x,57
47,depth,0.008243492515249255,0.0031740164637273334,0.010527615359897038,0.049062483919499265,left_ankle_x,57
48,depth,0.008296932184849759,0.0032198364772547403,0.010523401972001951,0.04967205456792976,left_ankle_x,58
49,depth,0.008483258264976746,0.0032742997602603174,0.010708112644410368,0.05089232793044655,left_ankle_x,59
50,depth,0.008556595953372815,0.0037866648557145018,0.010741372401580733,0.05161652837760356,left_ankle_x,61
51,depth,0.00861377073002453,0.004115063858656472,0.010791077178704572,0.052120047339515446,left_ankle_x,63
52,depth,0.008651692209806588,0.0041339406798266325,0.010820744711159918,0.05257533017234083,left_ankle_x,63
53,depth,0.008701494046845204,0.004351247277242569,0.010874280512779763,0.05298089423192019,left_ankle_x,64
54,depth,0.00874433035112659,0.004468704060534909,0.010947671831882047,0.05328742509510876,left_ankle_x,65
55,depth,0.008724333810221602,0.004740849428959218,0.011030707523057879,0.05351477840172631,left_ankle_x,64
56,depth,0.008777001361280744,0.004658876964536493,0.011155677780401184,0.05377360910480669,left_ankle_x,63
57,depth,0.008660425115028573,0.004624878828832895,0.011113961820989202,0.053404216714313106,left_ankle_x,62
58,depth,0.008689109933954284,0.004745198846255673,0.011241772030227453,0.05355892538845446,left_ankle_x,63
59,depth,0.008736660942675252,0.00450405165129836,0.011339410162370925,0.05366692684820702,left_ankle_x,65
60,depth,0.008941176306203993,0.0040427887753992425,0.011601750359771186,0.05437032885419971,left_ankle_x,67
61,depth,0.009027449742951263,0.003888049821027938,0.011651124617714911,0.05460961267798896,left_ankle_x,66
62,depth,0.00912947973878003,0.003471586326174919,0.01168445209614911,0.05465379144639299,left_ankle_x,63
63,depth,0.009235440888702037,0.0034960699587241618,0.01162913683524229,0.05473412844477921,left_ankle_x,64
64,depth,0.009368409008836594,0.004249461305993621,0.011549200097343875,0.055034119616626104,left_ankle_x,65
65,depth,0.009550848077947913,0.004854881307475093,0.01142001579230795,0.055236263236147325,left_ankle_x,63
66,depth,0.009871827846946991,0.005508797280476945,0.011436472950280498,0.05586712382519348,left_ankle_x,63
67,depth,0.010076106468779253,0.006639490748981052,0.011216525181313455,0.05602821943074793,left_ankle_x,63
68,depth,0.010258791180212721,0.007715860290428035,0.010967377661306923,0.05604212631207933,left_ankle_x,66
69,depth,0.01038021116044167,0.008756256192181485,0.010720208706927388,0.05591636336745939,left_ankle_x,67
70,depth,0.010505267649575583,0.009484187477289213,0.010495930459211149,0.05577922560258171,left_ankle_x,72
71,depth,0.010570654340601652,0.009885604328435684,0.010299991563139276,0.0553763535222153,left_ankle_x,82
72,depth,0.01061788645656617,0.010422127090738859,0.01014162603478542,0.05491644523144321,left_ankle_x,92
73,depth,0.010624568428494711,0.010560343024753083,0.010031416194957461,0.05431520593269887,left_ankle_x,99
74,depth,0.010608318236578174,0.009887813594017983,0.009961395735160018,0.053924738804433235,left_big_toe_x,96
75,depth,0.010558341682397476,0.009181515290844808,0.009963123231643872,0.053987057318086625,left_big_toe_x,92
76,depth,0.010501706937272632,0.008764875970267648,0.009996607446831297,0.05397301787957179,left_big_toe_x,92
77,depth,0.010455636460222396,0.0089036353140685,0.01005451989387323,0.053792504628396125,left_big_toe_x,90
78,depth,0.010442502584945676,0.00894472150462044,0.010100720134128653,0.05364213702155425,left_big_toe_x,89
79,depth,0.010505977291867601,0.009153498085795967,0.010127749210882135,0.05338457353138063,left_big_toe_x,88
80,depth,0.010642740710846855,0.00836795605528909,0.01012694305506623,0.05323476054251818,left_big_toe_x,91
81,depth,0.010830522616576431,0.008530128510991893,0.010090278456334116,0.05295863332893363,left_big_toe_x,92
82,depth,0.011089880043056534,0.009712157713943246,0.010053362666207056,0.05279440370660827,left_big_toe_x,95
83,depth,0.011383642041033521,0.01076268994393001,0.00999337672620215,0.05272206950356167,left_big_toe_x,102
84,depth,0.011658931444067561,0.011281482758525932,0.009962535718932375,0.052862707073479065,left_big_toe_x,106
85,depth,0.011941673240809463,0.011864038165688503,0.009940719611332183,0.052909254662095354,left_small_toe_x,109
86,depth,0.012173904202355583,0.012051544896273933,0.00995024914058178,0.05309629997970325,left_small_toe_x,112
87,depth,0.012477873737038937,0.012462734565651895,0.010007717919794672,0.053400288968766405,left_small_toe_x,114
88,depth,0.012842157544704469,0.012691985846125747,0.010103938869559324,0.05404375949384299,left_heel_x,117
89,depth,0.01324496430385087,0.012732024641925273,0.010272410538381845,0.05505617420385035,left_heel_x,116
90,depth,0.013779176562459397,0.013135046692852127,0.01053542720185183,0.05573786010740366,left_heel_x,118
91,depth,0.014405309950397939,0.01315413257192933,0.010827528958427346,0.05636996017700342,left_heel_x,120
92,depth,0.015152157067270139,0.014046692930322981,0.01118354610951603,0.05641172576740994,left_heel_x,123
93,depth,0.01598955034549493,0.014128676621036756,0.011536490497046933,0.055982819984995644,left_heel_x,135
94,depth,0.016963703357221832,0.014461519532202797,0.012069600675571564,0.0559325202491992,left_small_toe_x,145
95,depth,0.017916644089223544,0.014497045650646386,0.012703029604997619,0.0558323746629514,left_small_toe_x,160
96,depth,0.018770179659998977,0.014620748301037498,0.013500335315379858,0.058245199909359,left_first_finger_distal_x,160
97,depth,0.019608320391400078,0.01477235878834264,0.014452092340545146,0.06292613976505576,left_first_finger_distal_x,164
98,depth,0.020440840189050426,0.015159694081962044,0.015570757594303363,0.068370953246794,left_first_finger_distal_x,163
99,depth,0.02106906332769696,0.015267358916610916,0.016580890939730066,0.07150135623269573,left_first_finger_ip_x,165
100,depth,0.021468697826049238,0.015278748509089267,0.01756535963886367,0.07458278075265458,left_first_finger_ip_x,163
101,depth,0.02179627786390651,0.014184101152592977,0.01873183850281624,0.07695996209186076,left_second_finger_mcp_x,164
102,depth,0.021967275892961366,0.01362366356425977,0.0197824653163192,0.08401746820232718,left_second_finger_pip_x,152
103,depth,0.021869740874057884,0.013070544929207048,0.02026044130233788,0.09120955089359874,left_second_finger_pip_x,145
104,depth,0.02149672979911459,0.012589937167302992,0.020181649212689383,0.09756610694185332,left_fourth_finger_pip_x,136
105,depth,0.020921324967110154,0.0124008302018968,0.01969528574205208,0.10645261979727515,left_fourth_finger_pip_x,121
106,depth,0.02004275648167713,0.012004202592772167,0.018799007054955245,0.10896610275644569,left_fourth_finger_pip_x,116
107,depth,0.0190624603788618,0.011583287824281089,0.017668112148959133,0.1049061799031228,left_fourth_finger_pip_x,107
108,depth,0.01812215571348007,0.011899565749390011,0.016724811265359275,0.09278830664751976,left_fourth_finger_pip_x,108
109,depth,0.017217084671506677,0.012224117749781138,0.015936430107853877,0.08772470133417913,left_elbow_x,108
110,depth,0.016320790097767497,0.01239449221967391,0.015526935804477043,0.10073631556584788,left_elbow_x,110
111,depth,0.015368371870098917,0.011925812899889669,0.0153914188349875,0.1124508352366501,left_elbow_x,110
112,depth,0.01441950812518418,0.009545678773485953,0.015387853698253252,0.12030063348770108,left_elbow_x,99
113,depth,0.013360186311133908,0.0069899604520093596,0.015314157190029308,0.12353203338680127,left_elbow_x,93
114,depth,0.012293478102766639,0.004736644735119768,0.015208049501104258,0.12133455071688345,left_elbow_x,89
115,depth,0.011311806743256377,0.004239077833775518,0.01490923694600124,0.11334038002476375,left_elbow_x,80
116,depth,0.010470849124048383,0.0047649245813819185,0.014483835389062451,0.10160054450854815,left_elbow_x,71
117,depth,0.009760175417356513,0.004263081257643422,0.013996192255347855,0.08873318197622464,left_elbow_x,62
118,depth,0.009290115664009432,0.003986163260673899,0.013445517848448527,0.0756996297305988,left_elbow_x,54
119,depth,0.009098152121672838,0.00431153616276273,0.012959015940014244,0.06353671381911727,left_elbow_x,49
120,depth,0.009107606600787268,0.004428336495254212,0.01265125138184969,0.060311089886164425,left_ankle_x,45
121,depth,0.009389482083027758,0.004638759066640211,0.012633847403648124,0.060410191655481484,left_ankle_x,54
122,depth,0.009893721865151224,0.004516307797472881,0.012890522753351596,0.05978942332182558,left_ankle_x,64
123,depth,0.010593706268973917,0.004580032088421629,0.013353027606076213,0.05848813026369633,left_ankle_x,73
124,depth,0.011482271472785131,0.004502842206498362,0.013924390329053663,0.0566241252567963,left_ankle_x,77
125,depth,0.012509392670976257,0.00452672143099299,0.014496754764940535,0.05403778806437248,left_ankle_x,77
126,depth,0.013587417765710744,0.005342217340579496,0.014972487268198349,0.052122653550407426,left_small_toe_x,77
127,depth,0.014593042542889435,0.006452875378140263,0.015272571152689074,0.051338162223599326,left_small_toe_x,81
128,depth,0.015396471202877137,0.008008927615058963,0.015333823055233262,0.0505016069900774,left_small_toe_x,81
129,depth,0.015847427693008686,0.009857532065358823,0.015075723732792267,0.04976165491476616,left_small_toe_x,91
130,depth,0.01589798877633042,0.011173659902161492,0.014529010881399535,0.04909807159064972,left_small_toe_x,104
131,depth,0.015463778260239895,0.012644054522082287,0.0138425185803293,0.04848791631465551,left_small_toe_x,107
132,depth,0.014598564733737234,0.013211814402872469,0.013182691119281595,0.04925825100410058,right_big_toe_z,107
133,depth,0.01332507544360168,0.012186872574846979,0.012715981397917653,0.06066558446061136,right_big_toe_z,107
134,depth,0.011731631222888459,0.009070610457471592,0.01241070229093062,0.06946751430037638,right_big_toe_z,80
135,depth,0.010024145883358957,0.005807860504592456,0.012161380118202746,0.07528429618239262,right_big_toe_z,72
136,depth,0.008354696223172815,0.0032134144531565036,0.011710676818270127,0.07506176771229114,right_big_toe_z,56
137,depth,0.006845343764510785,0.0018550158950719328,0.01090484326309108,0.06924203256496128,right_big_toe_z,55
138,depth,0.005568178997821264,0.00099532872921677,0.009746989916878461,0.060016425766522837,right_big_toe_z,28
139,depth,0.00473422777283544,0.0011001092423321005,0.00862645916700533,0.04906891098224515,right_big_toe_z,27
140,depth,0.00442787196408224,0.0018791731747920886,0.007776919000879226,0.05197706010404144,left_heel_x,23
141,depth,0.004714415146488388,0.002792184669608423,0.007473707837651186,0.057083084702050535,left_heel_x,19
142,depth,0.005566699924573783,0.0027743510755669897,0.00797799906472992,0.06261593935190059,left_heel_x,31
143,depth,0.006778461326132321,0.002916324412451499,0.009370765005397423,0.0681599699972374,left_heel_x,46
144,depth,0.008051950064873682,0.0030274040572030583,0.011388617042886115,0.07305525868115689,left_heel_x,48
145,depth,0.009040434821109828,0.0031498792399506665,0.013525575831475404,0.08716192885386816,left_heel_z,49
146,depth,0.00940658974976676,0.0032936099936404263,0.014978003339678867,0.10322163629275802,left_heel_z,50
147,depth,0.009053327052605713,0.0030207048074189333,0.015436937920478866,0.11613090596193015,left_small_toe_z,49
148,depth,0.00808003137070036,0.0034107138239649693,0.014696117030283872,0.12189144232997533,left_small_toe_z,45
149,depth,0.006872535840626183,0.0031827549973705285,0.013316279469405334,0.11414355477810317,left_small_toe_z,26
150,depth,0.005822045617373294,0.0028485150256835233,0.011876273296407664,0.09858532507241712,left_small_toe_z,18
151,depth,0.0052298699068813815,0.0016935032053514338,0.010467545776099409,0.0748757046926561,left_small_toe_z,26
152,depth,0.005221579745656258,0.0014344299510855778,0.009347371608089463,0.06180905407605179,left_heel_x,40
153,depth,0.005749487197365451,0.0027761544656417017,0.008697238675458937,0.05513569872058169,left_heel_x,40
154,depth,0.006543259749892757,0.0035011156982794438,0.008477431320792674,0.0502449221247464,left_small_toe_x,42
155,depth,0.007393939089264365,0.0038371619811493813,0.008678659321924135,0.04756786177694749,left_small_toe_x,61
156,depth,0.008100723355453924,0.00394471052319959,0.009078078126231785,0.04491235233510695,left_small_toe_x,68
157,depth,0.008601646203396675,0.0044055533990984734,0.009488772126221935,0.04299376235935932,left_big_toe_x,69
158,depth,0.008877829142978202,0.0036892229471973213,0.009846513830698053,0.0415149115880738,left_big_toe_x,73
159,depth,0.009000625520734351,0.0031970252458347003,0.010226424827901093,0.04037610930846116,left_big_toe_x,74
160,depth,0.009099237718405883,0.0031273586837388626,0.010745463126667104,0.04059165559672252,right_hip_z,74
161,depth,0.009281083020622406,0.0038814149228233582,0.011380552470942594,0.046710303600239395,left_ankle_z,62
162,depth,0.009558169418951547,0.005115342755574391,0.01196891415628781,0.05415228061346971,left_ankle_z,58
163,depth,0.009903341679713904,0.005839917094278551,0.012377926640950688,0.05939174387722044,left_ankle_z,53
164,depth,0.010263208068708835,0.005892886751631849,0.012543534167574918,0.0620953058841448,left_ankle_z,61
165,depth,0.010532638182492957,0.0060757160749640654,0.012437881328901473,0.062315166009097714,left_ankle_z,66
166,depth,0.010745854083151646,0.006360830874337306,0.012172755271279811,0.06052416663636804,left_ankle_z,69
167,depth,0.010938123982456265,0.006659410924957176,0.011823762379784518,0.05732279167964612,left_ankle_z,70
168,depth,0.011168654784708609,0.007310834405032098,0.011480239894499053,0.05372683834770699,left_ankle_z,71
169,depth,0.011525588646084023,0.008078223006632022,0.01124197799087671,0.05020996075478808,left_ankle_z,69
170,depth,0.012041573860574358,0.008960938741920419,0.011190622235961494,0.046927791298742735,left_ankle_z,75
171,depth,0.012783486291186695,0.010350600690151686,0.011397696823034754,0.04407881576797435,left_ankle_z,87
172,depth,0.013714311021297353,0.011539245850838655,0.011883301968331456,0.041955391484902224,left_ankle_z,112
173,depth,0.014813114496739705,0.012884594504497263,0.012648850198162278,0.04041418866742088,left_ankle_z,115
174,depth,0.016009667689831177,0.01413050913330291,0.01359949707815298,0.04196381763353353,left_fourth_finger_dip_y,117
175,depth,0.01727756815739886,0.01564203303125573,0.01467704424355934,0.05041452571918339,left_fourth_finger_dip_y,119
176,depth,0.018500128456053897,0.017067840723920952,0.015692040595453458,0.056750315683549754,left_fourth_finger_dip_y,120
177,depth,0.01961147558632638,0.01833351937095261,0.016502974779395,0.06066953232505329,left_fourth_finger_dip_y,121
178,depth,0.020443000737008003,0.019598944308726964,0.016899941408172022,0.061745756963175774,left_fourth_finger_dip_y,121
179,depth,0.02093846011300212,0.020007572353726605,0.016754927704016098,0.05983059668905507,left_fourth_finger_pip_y,120
180,depth,0.02108559321383646,0.02080972078199002,0.016142273575625504,0.05528854377498704,left_fourth_finger_pip_y,127
181,depth,0.02085616095479981,0.01967860697017676,0.01508385613283275,0.049377058273629884,left_fifth_finger_distal_y,141
182,depth,0.020288673220484006,0.019094494104062686,0.013702295507963962,0.046276874930090445,right_third_finger_distal_z,142
183,depth,0.019479335102440393,0.01841775057693873,0.012191406945164174,0.043872800678639405,right_third_finger_distal_z,141
184,depth,0.018515855936064227,0.01875110807092247,0.010785258305975851,0.041112089509572625,right_third_finger_distal_z,140
185,depth,0.017522073518745535,0.017893732299755535,0.009705160914516446,0.038019732215576044,right_third_finger_distal_z,138
186,depth,0.016506454045456587,0.016530031616011985,0.009033667014608162,0.034930690489526725,right_third_finger_distal_z,136
187,depth,0.015545031997755088,0.01420915090661822,0.008758744954391445,0.0319264399217036,right_third_finger_distal_z,132
188,depth,0.014667309677709555,0.013113800186266606,0.008692831213341813,0.03152243873777368,left_ear_z,122
189,depth,0.013879286722253565,0.012647480414743412,0.008774746002141337,0.03132218089953499,left_ear_z,118
190,depth,0.013206248650086306,0.011947548796082215,0.008907893467860879,0.031181940974311602,left_ear_z,114
191,depth,0.01259962908149276,0.010963134763200924,0.009027365569277631,0.031009647270734502,left_ear_z,103
192,depth,0.012058371797260596,0.010017369619663857,0.009130945216548144,0.030898735582025733,left_ear_z,95
193,depth,0.011585023243084754,0.009252597859629022,0.00921936005249484,0.03083040280049444,left_ear_z,95
194,depth,0.011184128771681998,0.008411922767411944,0.009311254557669141,0.030841246258882977,right_big_toe_z,93
195,depth,0.010800443951857008,0.008438622065911498,0.009349110221831693,0.03077851696778373,left_ear_z,73
196,depth,0.010447045867642448,0.008076673998024041,0.009383052214809654,0.03079449707645641,left_ear_z,74
197,depth,0.010072529477402921,0.006679993363146969,0.009348112121311853,0.03082582426129269,left_ear_z,72
198,depth,0.009712896764640374,0.005669685959119434,0.009326905106914451,0.03084858631155936,left_ear_z,71
199,depth,0.009350882970745947,0.005643032271071501,0.00927821175267878,0.030912718211321678,left_ear_z,66
200,depth,0.008971581601456006,0.005579804909333864,0.009150956919705234,0.031008086149248826,left_ear_z,54
201,depth,0.008566271415295592,0.00568415868052748,0.008934161913120709,0.03107496383187079,left_ear_z,54
202,depth,0.008173778471629771,0.006069703028880202,0.008637148014351496,0.031112833748864584,left_ear_z,54
203,depth,0.007772696678297659,0.005557168632091104,0.008244082994963361,0.03108915609649135,left_ear_z,54
204,depth,0.007396936110299703,0.004821525548848351,0.007829655627525363,0.031063941346294234,left_ear_z,54
205,depth,0.007065457940755062,0.004038316022936884,0.007450862116805019,0.031021825973277368,left_ear_z,53
206,depth,0.006800101494568548,0.0037741091859274734,0.007147004985120321,0.030952694485891788,left_ear_z,55
207,depth,0.006573627408724043,0.004060805219599852,0.006956699805242211,0.03084912150775149,left_ear_z,34
208,depth,0.006374163125886126,0.004284869881457796,0.0068501776181993665,0.030700552740219496,left_ear_z,30
209,depth,0.00622174123266851,0.004680346828404339,0.006806380969596378,0.030498588683303483,left_ear_z,30
210,depth,0.006092265324664135,0.004323314715156089,0.006808498777916847,0.03026581079239839,left_ear_z,30
211,depth,0.005981264716673389,0.004528776527867891,0.006808843414966889,0.02999416056547222,left_ear_z,30
212,depth,0.005889986969504528,0.004648333078125919,0.006782087123990493,0.03074977025704364,right_ankle_z,30
213,depth,0.005860511875867606,0.004909046816171909,0.006762419839079717,0.03174819136961202,right_ankle_z,30
214,depth,0.005864869124962971,0.005107661748809128,0.006727867750043382,0.032946865007599184,right_ankle_z,30
215,depth,0.005892475866547508,0.005069557107455855,0.0066884307486684115,0.03370238981052947,right_ankle_z,30
216,depth,0.005917172132465283,0.005007686550507899,0.006657265600608525,0.03442063726324223,right_ankle_z,30
217,depth,0.005924185996768083,0.004932206633299795,0.006615666650648506,0.034822888354939414,right_ankle_z,28
218,depth,0.0059411584233693806,0.004842398734067856,0.006643375846152235,0.035229724731250286,right_ankle_z,27
219,depth,0.0059385622697977905,0.004789172638189392,0.006668105848360163,0.03503274981239081,right_ankle_z,27
220,depth,0.00593979516159784,0.004605155252672879,0.006775797907878165,0.03466160315524679,right_ankle_z,25
221,depth,0.0059347765108042645,0.004567939174121809,0.0069465775892991,0.03626544894950533,left_big_toe_z,24
222,depth,0.005933945528423284,0.0045265307188631755,0.007192212565043175,0.04258059891094033,left_big_toe_z,24
223,depth,0.005960836185596352,0.004545791126240271,0.007472585563523914,0.04705971830259215,left_big_toe_z,24
224,depth,0.005796405631816982,0.004125216477394119,0.0074103253268305025,0.04199899235240942,left_big_toe_z,22
225,depth,0.005720646694489818,0.0038544203868711166,0.007439749189413706,0.04161934147726846,left_big_toe_z,22
226,depth,0.0055884342689255595,0.003534707697736282,0.007339537620897849,0.03848380864782812,left_big_toe_z,21
227,depth,0.005456566300893477,0.0030481595356386163,0.007319452166461164,0.03347884224205422,right_eye_z,20
228,depth,0.005149680207594585,0.0027347862184473296,0.006938260024691577,0.03312245336122385,right_eye_z,20
229,depth,0.005094822831195083,0.0025214926371011593,0.00697736754316597,0.03369739817227552,right_eye_z,18
230,depth,0.0054293747931763335,0.0024790112247586845,0.007484912440072273,0.03426328086831781,right_eye_z,20
231,depth,0.006788534459448844,0.003953742443746294,0.008382794753464476,0.03660590644863097,right_eye_z,47
232,depth,0.006714161370930374,0.003596292154470457,0.00825745581281871,0.037426374517165684,left_ear_z,39
233,depth,0.0063882223400703545,0.0032713344057339715,0.0074777529824607974,0.03496747541547959,left_ear_z,40
234,depth,0.006446651674447603,0.003230141814290505,0.007502917721560352,0.03574740179003319,left_ear_z,33
235,depth,0.006981050020996006,0.003655992539216321,0.008538084607213016,0.03911672864945718,left_ear_z,27
236,depth,0.007113178516141255,0.00415504122855069,0.00854133997886757,0.03973263439808185,left_ear_z,22
237,depth,0.005817664115114233,0.003310860750979849,0.008140363800404204,0.038863678754340936,left_eye_z,16
238,depth,0.0071955773600658425,0.0045335904939632085,0.008451328529805142,0.03924498909666048,left_ear_z,22
239,depth,0.007200989695332374,0.004534232565605658,0.008453662572862992,0.03913933786040635,left_eye_z,22
0,left_right,0.0036271289496633886,0.001992321049505429,0.003792750390832357,0.01934691925711468,left_fourth_finger_dip_x,7
1,left_right,0.0036721843891645858,0.0021721118163212255,0.0038495460912569015,0.019723419106398993,left_fourth_finger_dip_x,7
2,left_right,0.003741338652490752,0.002239492803933426,0.003942054034411069,0.01948395598236697,left_fourth_finger_dip_x,7
3,left_right,0.0038189886722213274,0.002276808417179524,0.0040696413339565505,0.01930528897796078,left_fourth_finger_dip_x,9
4,left_right,0.0039256683370678044,0.002301526557697649,0.004234697173492319,0.020017248691201472,left_fourth_finger_dip_x,13
5,left_right,0.00405189115652401,0.002312483573753011,0.004461231526771899,0.022339945706468398,left_fourth_finger_dip_x,24
6,left_right,0.004176851411495722,0.0023924398991033596,0.004649705228357866,0.025442272784394652,left_fourth_finger_dip_x,27
7,left_right,0.0043158633840134075,0.0026548806811359216,0.004833964947773054,0.027904068993303246,left_fourth_finger_dip_x,30
8,left_right,0.004392233597366443,0.002645421703874482,0.004911457799148596,0.028104701230785595,left_fourth_finger_dip_x,30
9,left_right,0.004413044182953113,0.002577306763728442,0.004902127876893361,0.02681478712087904,left_fourth_finger_dip_x,24
10,left_right,0.004410588654354766,0.0026390259025639287,0.004866715710771041,0.025223344674539065,left_fourth_finger_dip_x,19
11,left_right,0.004385627050830283,0.0025605692286786376,0.004832559189094659,0.02476050727646938,left_fifth_finger_dip_x,19
12,left_right,0.004311319600144666,0.002456782499055216,0.004709582540735066,0.022790419999040724,left_fifth_finger_dip_x,21
13,left_right,0.004187498963633402,0.0022889612661860003,0.004579452241460175,0.022056663300840555,left_fifth_finger_dip_x,22
14,left_right,0.004077391061225553,0.002328496823692588,0.0044623741336122175,0.021310459204111967,left_fifth_finger_dip_x,23
15,left_right,0.003905477809813702,0.0021905122550908308,0.004294077343187234,0.020561633129906352,left_fifth_finger_dip_x,22
16,left_right,0.0036946608587811493,0.0019764411862378834,0.004120317820257496,0.018421033980802082,left_fifth_finger_dip_x,21
17,left_right,0.003467838051540595,0.0017598944556027926,0.003984333220847948,0.017573194362487936,left_fifth_finger_dip_x,21
18,left_right,0.0032019427193808445,0.0016426296227488443,0.003753255511368802,0.016467721786616915,right_hip_x,17
19,left_right,0.002917518200723959,0.0014639483438153313,0.003540062220064099,0.016663631593067222,right_hip_x,9
20,left_right,0.0026438024931288604,0.001106958152247614,0.003402905765005405,0.01687974801775887,right_hip_x,5
21,left_right,0.002454086892863156,0.0008316503310091968,0.0033294022123338284,0.017029866255273467,right_hip_x,5
22,left_right,0.0022694818817043153,0.0006654213953276623,0.0032448495804893234,0.01721622171797714,right_hip_x,5
23,left_right,0.0021389629380826228,0.000640895165526831,0.0031871854811586667,0.017477866472184456,right_hip_x,5
24,left_right,0.0020101196434448632,0.000569201334184077,0.003107102092656702,0.017688806631216827,right_hip_x,5
25,left_right,0.001926531764640222,0.000532638222148908,0.003058473372230495,0.018023580924117204,right_hip_x,5
26,left_right,0.0019828903089005308,0.00046900574192703515,0.003153378214610736,0.01865572433613083,right_hip_x,5
27,left_right,0.0018952468222443839,0.0005545767854516527,0.003033229280749024,0.018601355138630326,right_hip_x,5
28,left_right,0.0018494470982766255,0.0006937638396530668,0.002974260411724096,0.01857315025917522,right_hip_x,5
29,left_right,0.0018348038900705699,0.0006263141461593528,0.00292712138187784,0.018393452489112585,right_hip_x,5
30,left_right,0.0018786642750023414,0.0006704590885563496,0.002919737489732381,0.018443049594661805,right_hip_x,5
31,left_right,0.0018947413581044774,0.0006679591350625948,0.0029141813662868824,0.01848526836048845,right_hip_x,5
32,left_right,0.001867929500449379,0.0006330876542611677,0.0029099905593941103,0.018606941213051877,right_hip_x,5
33,left_right,0.0018277833569467898,0.0006066025659237041,0.002890123588201046,0.018592287973399055,right_hip_x,5
34,left_right,0.001796793602593068,0.0006041080691260735,0.0028653278401225835,0.018532887149972595,right_hip_x,5
35,left_right,0.0017796766453398835,0.0005749865408598237,0.002852185366171816,0.01847422234645005,right_hip_x,5
36,left_right,0.001774103728053493,0.0005636284040458583,0.00284081495350536,0.018309247750711646,right_hip_x,4
37,left_right,0.001777395131077095,0.0005907864124964961,0.002841970116382461,0.018102632149771425,right_hip_x,4
38,left_right,0.0017719188574137168,0.0005808411786999256,0.0028421379373407326,0.017831091333380875,right_hip_x,5
39,left_right,0.0017873420807224256,0.0006085684133050123,0.0028558578517249274,0.017605201197144867,right_hip_x,5
40,left_right,0.0017898422233021724,0.000565824636890243,0.002876207842411956,0.0174849890536234,right_hip_x,5
41,left_right,0.0017798364480248862,0.000573202232952745,0.0028964860978903766,0.017354398065097518,right_hip_x,5
42,left_right,0.0017566991756164088,0.00057346819316494,0.0029000045012130267,0.01729603050643616,right_hip_x,5
43,left_right,0.0017507275552247398,0.0006106363252361218,0.0029107688525523666,0.017209988901729232,right_hip_x,5
44,left_right,0.0017589447584954894,0.000701858752377169,0.0029332867342538706,0.01712676055879498,right_hip_x,5
45,left_right,0.0017796589337345412,0.0007358932887273922,0.0029513916230157287,0.01702113115529636,right_hip_x,5
46,left_right,0.0017888794086497045,0.0006080925265639244,0.00300678220588844,0.01718177836380686,right_hip_x,5
47,left_right,0.0017725422369763734,0.0005525428196458846,0.0030307455490142677,0.01703768913012528,right_hip_x,5
48,left_right,0.0017429137313668501,0.00044985966670746326,0.0030538235045626427,0.01692704299867371,right_hip_x,5
49,left_right,0.0017110828408868,0.0003341600212011817,0.0030379478394350497,0.016438304579245257,right_hip_x,5
50,left_right,0.0017002795189537605,0.00038812316062765087,0.00304231597593225,0.016307663567250393,right_hip_x,5
51,left_right,0.0017246533522265086,0.0004511014946234153,0.0030467309789270446,0.016165615801069743,right_hip_x,6
52,left_right,0.0017521134822140673,0.0004926629323304856,0.003039521718049329,0.01597996357470978,right_hip_x,5
53,left_right,0.0017931213520609968,0.0005197249336120684,0.003027841487322232,0.015721828751255922,right_hip_x,5
54,left_right,0.0018415675613626496,0.0006112611993185382,0.003032740992053231,0.015466329096643326,right_hip_x,5
55,left_right,0.0018699755145354876,0.0006792473657960643,0.0030339378107588993,0.015216159938112093,right_hip_x,5
56,left_right,0.0018763504444360762,0.0007404500670593493,0.0030232764578139904,0.014804800454041216,right_hip_x,5
57,left_right,0.0018837688490670331,0.0007322374797162013,0.003058499913340164,0.014791749412622224,right_hip_x,7
