player,frame,feature_idx,feature_name,target,beta,se_beta,p_value,r_squared,n_samples
4,0,101,left_third_finger_dip_z,left_right,-0.35187867777439064,0.8617472092551054,0.6843722540774075,0.0025585868928477236,67
4,0,102,left_third_finger_distal_x,angle,1.1913914803151222,0.6400907659251314,0.06722688436312359,0.05060124002231376,67
4,0,102,left_third_finger_distal_x,depth,-1.4261135460937675,1.1657170114281048,0.22560324598445577,0.022507234556597235,67
4,0,102,left_third_finger_distal_x,left_right,-0.2548922309797015,0.9549207749113912,0.7903719458249499,0.001094937603320343,67
4,0,103,left_third_finger_distal_y,angle,0.05431342961456777,0.7964215097363387,0.9458382972582471,7.154578657858084e-05,67
4,0,103,left_third_finger_distal_y,depth,-1.797721280914183,1.411980490437273,0.20748485524290713,0.024331902902801784,67
4,0,103,left_third_finger_distal_y,left_right,0.47356624633297517,1.156877694074727,0.6836296685818103,0.002571313816292353,67
4,0,104,left_third_finger_distal_z,angle,-1.3934654527144748,0.5196926491648615,0.009284873567055268,0.09959216487799237,67
4,0,104,left_third_finger_distal_z,depth,0.15926697594622988,0.9827846162010304,0.8717638039292065,0.0004038740749341836,67
4,0,104,left_third_finger_distal_z,left_right,-0.2430761266192728,0.795982691245267,0.7610535802384206,0.0014326541757895528,67
4,0,105,left_fourth_finger_mcp_x,angle,1.3300332033652604,0.7060224465771763,0.06406080999645503,0.051771143693960076,67
4,0,105,left_fourth_finger_mcp_x,depth,-1.5916274552571097,1.2862489749773505,0.22038357188547425,0.023014809508899243,67
4,0,105,left_fourth_finger_mcp_x,left_right,0.11690750664295617,1.0544084150080963,0.9120571377776153,0.00018909131584989353,67
4,0,106,left_fourth_finger_mcp_y,angle,0.12790475925412062,0.8786608859178626,0.8847130422084533,0.000325893657025107,67
4,0,106,left_fourth_finger_mcp_y,depth,-2.3680601164440156,1.5496990932049355,0.13134533466269543,0.03467765267743306,67
4,0,106,left_fourth_finger_mcp_y,left_right,0.4089679543295673,1.2771378596191982,0.7498269922357966,0.0015750888285921845,67
4,0,107,left_fourth_finger_mcp_z,angle,-1.5236310759505078,0.6016141254172699,0.013746899995171888,0.08981331304103218,67
4,0,107,left_fourth_finger_mcp_z,depth,0.21481805183803238,1.131492110688147,0.850015362379439,0.0005542227740076508,67
4,0,107,left_fourth_finger_mcp_z,left_right,-0.39378860626565865,0.9158493630305297,0.6686389318183379,0.002836164130069539,67
4,0,108,left_fourth_finger_pip_x,angle,0.9746081807832201,0.46802227863073487,0.04124634415423754,0.06254115615006908,67
4,0,108,left_fourth_finger_pip_x,depth,-0.7891775202605059,0.8620403444905962,0.3633255243041879,0.012729664553404149,67
4,0,108,left_fourth_finger_pip_x,left_right,-0.12665257386053533,0.7028618584063929,0.8575596749318115,0.000499295710456721,67
4,0,109,left_fourth_finger_pip_y,angle,-0.26367719665569955,0.6672475320490191,0.6940102251010531,0.0023967112187572356,67
4,0,109,left_fourth_finger_pip_y,depth,-1.466724896288061,1.185140164137602,0.220317861544378,0.023021289068771593,67
4,0,109,left_fourth_finger_pip_y,left_right,0.4498378911317715,0.970015737983778,0.6443812383495481,0.0032976656975321514,67
4,0,110,left_fourth_finger_pip_z,angle,-1.5506031324689447,0.6079649007273624,0.013122349509629832,0.09097208777836599,67
4,0,110,left_fourth_finger_pip_z,depth,0.4007700844326765,1.1434021032574055,0.7270918441840922,0.0018865103280819092,67
4,0,110,left_fourth_finger_pip_z,left_right,-0.6446104707050078,0.9239701926124659,0.48788241335355437,0.00743233974110783,67
4,0,111,left_fourth_finger_dip_x,angle,1.0557404993718498,0.43705944342370534,0.01853157819346189,0.08237322468133529,67
4,0,111,left_fourth_finger_dip_x,depth,-0.8051398055205493,0.8127797544957976,0.32555417129934217,0.01487222845063876,67
4,0,111,left_fourth_finger_dip_x,left_right,0.20525472754968577,0.6630947894384811,0.757900517711886,0.0014719126442147034,67
4,0,112,left_fourth_finger_dip_y,angle,-0.5157845567469523,0.6337079572993016,0.41866525050279707,0.010088839483983855,67
4,0,112,left_fourth_finger_dip_y,depth,-1.2653602547426708,1.1323431074892258,0.26790653380468704,0.018849275772860365,67
4,0,112,left_fourth_finger_dip_y,left_right,0.07242141327517002,0.9263148658319252,0.9379232341725324,9.402915401359081e-05,67
4,0,113,left_fourth_finger_dip_z,angle,-1.4429618923855756,0.584914259903238,0.01627075468902404,0.08561341020087067,67
4,0,113,left_fourth_finger_dip_z,depth,0.14598747243710303,1.0977092703954463,0.8946099156381746,0.00027203513469651176,67
4,0,113,left_fourth_finger_dip_z,left_right,-0.2798758411898936,0.8889644769739629,0.7538964808375316,0.001522603735736029,67
4,0,114,left_fourth_finger_distal_x,angle,1.2803038157346986,0.599866728511723,0.03659382946482837,0.06549171030962213,67
4,0,114,left_fourth_finger_distal_x,depth,-1.4372774427871877,1.0993758323302483,0.19569698949463848,0.025621421374566637,67
4,0,114,left_fourth_finger_distal_x,left_right,0.24058533529922185,0.9020148147387942,0.7905291533787763,0.001093257713778778,67
4,0,115,left_fourth_finger_distal_y,angle,-0.157153066070246,0.7260789518608896,0.8293220657736726,0.0007201977750128359,67
4,0,115,left_fourth_finger_distal_y,depth,-1.3927691586259832,1.2921484860434065,0.28507536760262164,0.01756006373788109,67
4,0,115,left_fourth_finger_distal_y,left_right,0.0761824887193259,1.0563575019025857,0.9427293794646446,8.000928045265257e-05,67
4,0,116,left_fourth_finger_distal_z,angle,-1.4661996517282125,0.5559050017398193,0.010438135066837466,0.0966753123105219,67
4,0,116,left_fourth_finger_distal_z,depth,0.18335818556300523,1.0495323449475615,0.8618547490284066,0.00046934447778212003,67
4,0,116,left_fourth_finger_distal_z,left_right,-0.23259509104776407,0.8501914810287815,0.7852751213624449,0.0011501498931712395,67
4,0,117,left_fifth_finger_mcp_x,angle,1.2284751292000688,0.6823467019545787,0.07644256393689018,0.047497974987593915,67
4,0,117,left_fifth_finger_mcp_x,depth,-1.5834416408242082,1.23938327915097,0.2059332476866979,0.024496736352479825,67
4,0,117,left_fifth_finger_mcp_x,left_right,-0.14423843912306497,1.0167002205794688,0.8876221375519111,0.0003095482691057269,67
4,0,118,left_fifth_finger_mcp_y,angle,0.032675499027086864,0.8564945015282053,0.969684798751258,2.239093444055331e-05,67
4,0,118,left_fifth_finger_mcp_y,depth,-2.009710297969286,1.5169193596765114,0.18985546793718,0.026293985767820893,67
4,0,118,left_fifth_finger_mcp_y,left_right,0.46876206803652365,1.2443537871768566,0.7076151903745079,0.0021784955544971846,67
4,0,119,left_fifth_finger_mcp_z,angle,-1.5997118427846326,0.6105521462802387,0.010930921747130581,0.0955258275379408,67
4,0,119,left_fifth_finger_mcp_z,depth,0.24404187863448737,1.1518446067755128,0.8328710252140027,0.00069012499202412,67
4,0,119,left_fifth_finger_mcp_z,left_right,-0.4330667609634637,0.9321650702571382,0.6437835509095737,0.00330956554587772,67
4,0,120,left_fifth_finger_pip_x,angle,1.278054161807762,0.6497085797731608,0.053440472819609834,0.05618676408271354,67
4,0,120,left_fifth_finger_pip_x,depth,-1.5072810759194781,1.1856644918253776,0.20816861166126727,0.024259717734596134,67
4,0,120,left_fifth_finger_pip_x,left_right,-0.19256144813474688,0.9723723466403214,0.843637580842808,0.0006029734421941785,67
4,0,121,left_fifth_finger_pip_y,angle,-0.06824524962617445,0.8463890263124404,0.9359831107676401,0.00010001105585496433,67
4,0,121,left_fifth_finger_pip_y,depth,-1.9936151744748252,1.4989259706780316,0.18815689540197547,0.026494002169766086,67
4,0,121,left_fifth_finger_pip_y,left_right,0.5331931743518358,1.2292837820083937,0.6659113306634844,0.0028859999270012815,67
4,0,122,left_fifth_finger_pip_z,angle,-1.5673702415581716,0.5844622491942186,0.009274795241210098,0.0996192170818201,67
4,0,122,left_fifth_finger_pip_z,depth,0.33222414716682325,1.104741251123946,0.7645834442817975,0.0013893896783075397,67
4,0,122,left_fifth_finger_pip_z,left_right,-0.4751446313455931,0.8939012235181147,0.5968562730081334,0.0043278836617913555,67
4,0,123,left_fifth_finger_dip_x,angle,1.3562013980722747,0.5857920033387434,0.023771786774362005,0.0761791140932867,67
4,0,123,left_fifth_finger_dip_x,depth,-1.7681250323795679,1.0716676322125966,0.10379180430800104,0.04019529636511337,67
4,0,123,left_fifth_finger_dip_x,left_right,-0.08290350919964012,0.8863562863428396,0.925767893927226,0.0001345728236176333,67
4,0,124,left_fifth_finger_dip_y,angle,-0.3766564887373265,0.7559931478850083,0.6200054516750888,0.003804402427748329,67
4,0,124,left_fifth_finger_dip_y,depth,-1.1179471939915193,1.3523641346922413,0.4114533451005892,0.010403988676230503,67
4,0,124,left_fifth_finger_dip_y,left_right,0.17499575134484166,1.1014105605991535,0.8742534468070582,0.0003882169980628129,67
4,0,125,left_fifth_finger_dip_z,angle,-1.5502493013172711,0.5813887808087448,0.009662375995899636,0.09859940182248741,67
4,0,125,left_fifth_finger_dip_z,depth,0.22966534835081612,1.0987045653625058,0.8350763078868516,0.0006717750770843229,67
4,0,125,left_fifth_finger_dip_z,left_right,-0.39562471175141967,0.8892738617726822,0.6578807412417023,0.0030357220694270967,67
4,0,126,left_fifth_finger_distal_x,angle,1.3599941236408086,0.6371078497765928,0.03656633951658986,0.06551026132493959,67
4,0,126,left_fifth_finger_distal_x,depth,-1.4675986432149652,1.1688009181129826,0.21373984553639291,0.023681631481106347,67
4,0,126,left_fifth_finger_distal_x,left_right,-0.14528763796262653,0.958378203902953,0.8799740270306668,0.0003534407247085269,67
4,0,127,left_fifth_finger_distal_y,angle,-0.18365940591612268,0.817917308373276,0.823037472126172,0.0007750994781729735,67
4,0,127,left_fifth_finger_distal_y,depth,-1.8200639924109405,1.4511225296951737,0.21424452704781255,0.023630132510793635,67
4,0,127,left_fifth_finger_distal_y,left_right,0.3862650903453449,1.1890867570866441,0.7463440064705256,0.0016207872348415339,67
4,0,128,left_fifth_finger_distal_z,angle,-1.503875179321123,0.5465068235282347,0.007672206669803074,0.10434245219465803,67
4,0,128,left_fifth_finger_distal_z,depth,0.38001629748712135,1.0353665730403447,0.7147847680207455,0.0020682529274923807,67
4,0,128,left_fifth_finger_distal_z,left_right,-0.4439923354251504,0.838063586462658,0.598066992626515,0.004299444986615195,67
4,0,129,right_first_finger_cmc_x,angle,1.5905406278487266,0.8237962957819825,0.05787853665550292,0.05423973645395751,67
4,0,129,right_first_finger_cmc_x,depth,-1.0156857210171877,1.5151385165997497,0.5050042373475998,0.006866073971733992,67
4,0,129,right_first_finger_cmc_x,left_right,1.0284521307691572,1.2253969159731364,0.4043879495253416,0.010720627241841026,67
4,0,130,right_first_finger_cmc_y,angle,1.3459872724425106,0.9462496167897458,0.15967872665546182,0.030188696296893303,67
4,0,130,right_first_finger_cmc_y,depth,-0.885290414152025,1.7210722157118539,0.6087287550905188,0.004054111814707177,67
4,0,130,right_first_finger_cmc_y,left_right,0.49577363995332674,1.3961408920966198,0.7236622035059247,0.0019362137944881396,67
4,0,131,right_first_finger_cmc_z,angle,-1.83322011908891,0.5945780089781529,0.003003962874017987,0.12759056025891458,67
4,0,131,right_first_finger_cmc_z,depth,0.7161382687177926,1.1390723466312547,0.5317466631343458,0.006044283497140125,67
4,0,131,right_first_finger_cmc_z,left_right,-1.331077571249756,0.9110019834254512,0.14880167837102035,0.03179948161886857,67
4,0,132,right_first_finger_mcp_x,angle,1.5023434454068392,0.8384820968667791,0.07782906731417011,0.04706528126711378,67
4,0,132,right_first_finger_mcp_x,depth,-0.9401853479097148,1.537217258205444,0.5429257558959112,0.0057220402725404905,67
4,0,132,right_first_finger_mcp_x,left_right,0.895541373043275,1.244304382019457,0.4742819898198896,0.00790601272344711,67
4,0,133,right_first_finger_mcp_y,angle,1.3240736772615795,0.9240782731161832,0.1566904546081331,0.0306187901136349,67
4,0,133,right_first_finger_mcp_y,depth,-0.9630217712542652,1.680296839443144,0.5685369155709078,0.005028027915918856,67
4,0,133,right_first_finger_mcp_y,left_right,0.46879661542257484,1.3638138361395329,0.7321516940631786,0.0018144986592112421,67
4,0,134,right_first_finger_mcp_z,angle,-1.6954188459350539,0.5475542755880648,0.002890672128863459,0.1285388314067051,67
4,0,134,right_first_finger_mcp_z,depth,0.6752042773034778,1.0494062840900298,0.5222181359776724,0.006328670012054321,67
4,0,134,right_first_finger_mcp_z,left_right,-1.2203820188821703,0.8395459272227594,0.15086266395145523,0.03148443681513535,67
