feature_name,feature_type,beta,p_value,r_squared
left_big_toe_z,raw_mean,103.44036064136114,0.015999601233768323,0.08732572435966386
left_small_toe_z,raw_mean,100.71573584605255,0.016956401623173363,0.085858203790845
left_shoulder_z,raw_std,86.74118242370439,0.07139968173119107,0.049898436411147246
right_big_toe_z,raw_mean,73.58113309229877,0.20451280901770905,0.025032137469063336
right_hip_z,raw_std,-69.03269349438652,0.13947692751150748,0.03380292886593142
